,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,blueDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blueChampions,redChampions,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueHasWukong,redHasWukong,blueHasNautilus,redHasNautilus,blueHasKaiSa,redHasKaisa,blueHasIrelia,redHasIrelia,blueHasSylas,redHasSylas
964,4520933584,1,17,6,0,7,7,0,0,0,7.0,18439,44,1991,1977,23.1,1684.9,16,3,3,3,1,0,0,6.4,16462,49,22.3,1485.8,"['Aatrox', 'Sejuani', 'Brand', 'Taric', 'Camille']","['Kaisa', 'Ahri', 'Blitzcrank', 'Gangplank', 'LeeSin']",0.5054573538832697,0.5038944243892711,0.06579613321186355,0.114424536896447,False,False,False,False,False,True,False,False,False,False
965,4514399530,0,12,0,0,6,9,0,0,0,6.8,17343,52,-2893,-2027,18.8,1629.1,14,2,10,15,1,1,0,7.2,19370,60,23.6,1918.4,"['Nami', 'LeeSin', 'Poppy', 'Lucian', 'Malzahar']","['Zoe', 'JarvanIV', 'Alistar', 'Kalista', 'Gangplank']",0.4900582444085627,0.5003711227152332,0.09559672031582143,0.08737726490535479,False,False,False,False,False,False,False,False,False,False
966,4472185629,0,20,1,0,5,4,0,0,0,7.0,17971,44,-2274,-2172,23.3,1616.4,17,3,8,10,1,0,0,7.4,20143,60,24.0,1843.8,"['Irelia', 'Yuumi', 'JarvanIV', 'Chogath', 'Ezreal']","['Khazix', 'Janna', 'Kaisa', 'Yasuo', 'Ekko']",0.4917816936693946,0.4993162055123005,0.12570098188075715,0.1388602085231299,False,False,False,False,False,True,True,False,False,False
967,4524877536,1,13,4,0,7,6,1,0,0,7.0,17795,51,-154,-612,22.1,1700.2,19,4,8,4,0,1,0,7.0,18407,48,22.5,1715.6,"['Sylas', 'Elise', 'Xerath', 'Caitlyn', 'Pyke']","['Blitzcrank', 'Kaisa', 'Sett', 'LeeSin', 'Syndra']",0.4904643337124733,0.4915486445962207,0.1050511185342646,0.184877011843304,False,False,False,False,False,True,False,False,True,False
968,4515306616,0,19,2,0,5,4,0,0,0,6.8,17286,50,-1630,-130,19.4,1534.2,13,6,9,12,1,0,0,7.0,17416,40,21.6,1697.2,"['Nocturne', 'Aphelios', 'Syndra', 'Sett', 'Yuumi']","['Lucian', 'Camille', 'MonkeyKing', 'Leblanc', 'Pyke']",0.4845200654461845,0.49775757639432,0.14469075817390425,0.10563822249215507,False,True,False,False,False,False,False,False,False,False
969,4524480759,0,19,1,0,1,2,0,0,0,6.2,15498,36,-6878,-4956,19.9,1311.9,19,7,9,9,1,1,1,7.4,20454,56,27.5,1999.7,"['Jax', 'Viktor', 'Pyke', 'Gragas', 'Ashe']","['Elise', 'Sett', 'Nautilus', 'MissFortune', 'Xerath']",0.4948706987968052,0.5008244836486393,0.08292337281101325,0.16833687620204474,False,False,False,True,False,False,False,False,False,False
970,4502625560,1,14,2,1,8,7,1,0,0,7.2,18967,52,1177,763,22.4,1747.2,14,2,7,7,0,0,0,7.2,18204,68,18.3,1629.5,"['Kassadin', 'Janna', 'Poppy', 'Jax', 'Draven']","['Garen', 'Lucian', 'Evelynn', 'Lux', 'Talon']",0.5209397652125605,0.4880988611632223,0.08587913756453082,0.05713128859196275,False,False,False,False,False,False,False,False,False,False
971,4521238149,1,18,6,0,3,1,0,0,0,7.0,19274,52,919,1527,23.1,1568.1,53,7,2,2,1,0,0,7.0,17747,58,23.0,1476.2,"['Senna', 'Renekton', 'Syndra', 'Veigar', 'Skarner']","['Shen', 'DrMundo', 'Xerath', 'Kalista', 'Thresh']",0.5076464907735166,0.5049724999372804,0.10689341026419676,0.11065897358032188,False,False,False,False,False,False,False,False,False,False
972,4513598574,1,14,1,1,8,7,0,0,0,7.0,19500,56,2077,1804,23.9,1863.4,17,3,6,12,1,0,0,6.8,17696,71,19.6,1655.7,"['Mordekaiser', 'Aphelios', 'Lulu', 'Yasuo', 'LeeSin']","['Sett', 'Cassiopeia', 'Kaisa', 'Graves', 'Yuumi']",0.4870033633065411,0.5010232329743464,0.13489219556635285,0.1546512804939771,False,False,False,False,False,True,False,False,False,False
973,4518314539,0,15,2,0,1,0,0,0,0,6.8,16550,47,-2973,-1940,20.9,1388.1,15,2,6,13,1,0,0,7.0,18490,56,22.2,1685.4,"['Khazix', 'Ryze', 'Xerath', 'Senna', 'Talon']","['Mordekaiser', 'Lucian', 'Corki', 'LeeSin', 'Blitzcrank']",0.500796069215151,0.4731173362657746,0.08450248000809799,0.10478793400141714,False,False,False,False,False,False,False,False,False,False
974,4489658562,0,12,2,1,10,10,0,1,0,6.6,17219,46,-3228,-2075,19.9,1814.5,14,4,16,13,1,0,0,7.2,19294,38,23.7,2137.3,"['Gragas', 'Leona', 'Kaisa', 'Malphite', 'Irelia']","['Graves', 'Nami', 'KogMaw', 'Trundle', 'Cassiopeia']",0.4733238087709442,0.5039551892998777,0.10665047069541453,0.06992610588116208,False,False,False,False,True,False,True,False,False,False
975,4482124456,1,17,2,1,9,16,1,0,0,6.8,16748,50,-999,-1466,20.3,1730.8,18,2,10,13,0,1,0,7.2,18214,48,21.2,1830.7,"['Sylas', 'Darius', 'LeeSin', 'Kaisa', 'Braum']","['Gangplank', 'Sett', 'Irelia', 'Sejuani', 'Jhin']",0.4804537896369007,0.4847845625095302,0.1379289401761312,0.09944326348820733,False,False,False,False,True,False,False,True,True,False
976,4521449532,0,13,1,0,2,0,0,0,0,6.2,14294,52,-6395,-4800,16.3,1304.9,56,3,13,20,1,1,0,7.2,19094,52,23.9,1944.4,"['Graves', 'Janna', 'Zoe', 'Irelia', 'Kaisa']","['Pantheon', 'Shen', 'Braum', 'Ekko', 'Lucian']",0.4971871700651591,0.4911149564494032,0.11966798258933092,0.1048891588217431,False,False,False,False,True,False,True,False,False,False
977,4524994987,1,18,0,1,14,15,0,0,0,7.0,18552,53,5853,3870,22.0,2007.5,15,0,4,6,0,0,0,6.2,14682,36,17.9,1422.2,"['Rengar', 'Mordekaiser', 'Ezreal', 'Nautilus', 'Talon']","['MonkeyKing', 'Kaisa', 'Taric', 'Renekton', 'Zac']",0.4882631219325333,0.5073119305915715,0.1238789351148902,0.1161048689138577,False,True,True,False,False,True,False,False,False,False
978,4455125565,0,15,4,0,3,2,0,0,0,6.4,15120,44,-5141,-4745,15.8,1437.7,20,3,11,12,1,0,1,7.4,19865,59,24.1,1951.8,"['Aatrox', 'Elise', 'Ashe', 'Galio', 'Fizz']","['Ekko', 'Quinn', 'Gangplank', 'Taric', 'Kalista']",0.4964983336352966,0.5088000333005515,0.07885413503391032,0.0943820224719101,False,False,False,False,False,False,False,False,False,False
979,4522531124,1,22,4,1,9,9,0,0,0,6.6,17435,43,2318,1656,21.3,1727.0,17,6,3,3,0,0,0,6.6,15779,44,22.0,1495.2,"['LeeSin', 'Ziggs', 'Yuumi', 'Diana', 'Jax']","['Talon', 'Elise', 'Kalista', 'Thresh', 'Riven']",0.4991930905254868,0.5078648203258819,0.12914262577183927,0.13845530924182609,False,False,False,False,False,False,False,False,False,False
980,4498726341,1,18,3,1,12,6,0,0,0,7.6,19855,48,3595,2595,24.0,1896.7,13,1,5,3,1,0,0,6.8,17260,56,21.7,1537.2,"['Chogath', 'MonkeyKing', 'Ezreal', 'Nautilus', 'Taliyah']","['Olaf', 'Rakan', 'RekSai', 'Syndra', 'Xayah']",0.5005501830712239,0.5211930343389456,0.12193541856463205,0.1084927624253467,True,False,True,False,False,False,False,False,False,False
981,4520588877,0,15,2,0,2,2,0,0,0,6.6,16501,56,-6604,-2014,19.1,1404.4,18,3,10,6,1,1,2,7.2,18515,48,23.6,2064.8,"['Mordekaiser', 'Graves', 'Kaisa', 'Nautilus', 'Zed']","['LeeSin', 'Kalista', 'Tryndamere', 'Kled', 'Xerath']",0.4874970828022522,0.507211989800939,0.11343253365725275,0.1104767689037352,False,False,True,False,True,False,False,False,False,False
982,4522556160,0,23,3,0,4,5,0,0,0,7.2,18715,56,-530,-123,26.1,1646.7,19,3,6,8,1,0,0,7.0,18838,64,22.7,1699.7,"['Thresh', 'Cassiopeia', 'Aphelios', 'LeeSin', 'Kassadin']","['Talon', 'Senna', 'Chogath', 'Ornn', 'Sett']",0.4994841394769541,0.5089337109204608,0.16568478590950506,0.10831055774876,False,False,False,False,False,False,False,False,False,False
983,4502024676,1,11,0,1,8,5,0,0,0,6.8,18045,51,-796,-594,19.8,1784.6,15,2,13,12,0,0,0,7.2,18639,50,19.4,1864.2,"['Aphelios', 'Mordekaiser', 'Yuumi', 'Fiddlesticks', 'Pyke']","['Poppy', 'Thresh', 'MissFortune', 'Sett', 'Katarina']",0.458655701010423,0.5119282890049186,0.09794513614738333,0.16422714849681144,False,False,False,False,False,False,False,False,False,False
984,4494811413,1,14,3,1,12,17,1,1,1,7.0,17656,34,3439,913,20.3,1999.3,12,2,6,8,0,0,0,6.8,16743,68,20.9,1655.4,"['Thresh', 'Annie', 'Ezreal', 'Nunu', 'Tryndamere']","['Irelia', 'Nautilus', 'Kaisa', 'Rumble', 'Trundle']",0.5202722668900192,0.4788514379740668,0.1164085433748355,0.11007186962243144,False,False,False,True,False,True,False,True,False,False
985,4522599677,0,17,1,1,4,4,1,0,0,7.2,19667,66,1423,1022,23.2,1622.3,14,5,1,1,0,1,0,7.0,18645,68,24.2,1480.0,"['Graves', 'Sett', 'Syndra', 'Nautilus', 'Ziggs']","['Shyvana', 'Jax', 'Ashe', 'Karma', 'Veigar']",0.4991477653616674,0.5121298928482866,0.14792995242433446,0.06601882781658062,False,False,True,False,False,False,False,False,False,False
986,4513586711,0,27,1,1,2,3,1,0,0,6.4,16382,59,-3952,-2015,20.2,1407.1,118,4,8,8,0,0,0,7.0,18397,36,22.8,1802.3,"['Velkoz', 'Shaco', 'Jhin', 'Fiora', 'Braum']","['Talon', 'Draven', 'Zyra', 'Elise', 'Shen']",0.5023891393362634,0.5063610086874617,0.05630124506529001,0.08527178864257516,False,False,False,False,False,False,False,False,False,False
987,4492904211,1,15,2,1,3,3,1,1,0,7.2,18267,51,-884,-471,24.5,1528.4,17,1,3,2,0,0,0,7.2,18738,71,22.7,1616.8,"['Shaco', 'Janna', 'Veigar', 'Jax', 'Azir']","['Diana', 'Karthus', 'Soraka', 'Jayce', 'MissFortune']",0.5057200469102365,0.4784715623857513,0.07521004150217632,0.09816783075210042,False,False,False,False,False,False,False,False,False,False
988,4525183831,0,46,4,1,4,3,0,1,0,7.0,19072,50,2655,1326,27.2,1634.6,14,2,0,0,1,0,0,6.8,17746,69,21.8,1369.1,"['Kalista', 'Sylas', 'Shaco', 'Taric', 'Shen']","['Rakan', 'Graves', 'Mordekaiser', 'Vayne', 'Diana']",0.4963586926174188,0.5038719947619061,0.10199412896042112,0.08596011742079157,False,False,False,False,False,False,False,False,True,False
989,4524995748,0,20,1,0,2,3,1,0,0,6.6,16775,53,-2031,-1121,22.5,1435.8,17,2,7,6,0,0,0,7.0,17896,37,22.3,1638.9,"['Kalista', 'Thresh', 'Irelia', 'Gnar', 'Elise']","['Ekko', 'Ornn', 'Yuumi', 'Cassiopeia', 'Ezreal']",0.492493204907341,0.5037064239575132,0.14201842291729933,0.1523231096264804,False,False,False,False,False,False,True,False,False,False
990,4496611472,1,14,3,1,7,7,0,1,0,7.4,20071,66,2893,3588,24.8,1720.6,12,1,2,4,1,0,0,6.6,16483,56,21.8,1431.3,"['Ahri', 'Rakan', 'Nunu', 'Kalista', 'Varus']","['Kindred', 'Sett', 'MissFortune', 'Thresh', 'Kassadin']",0.5337154689151602,0.5017157011520542,0.09055572426358943,0.16590748051422208,False,False,False,False,False,False,False,False,False,False
991,4466270705,1,15,1,1,2,3,0,0,0,7.2,18018,58,-976,-1408,23.6,1476.7,29,0,4,4,0,1,0,7.2,19426,59,21.5,1574.3,"['Rakan', 'Jax', 'Gragas', 'Kaisa', 'Rumble']","['Ornn', 'Irelia', 'Senna', 'TahmKench', 'Nidalee']",0.5061569200928627,0.5028112233723343,0.112278570705537,0.09033302965887234,False,False,False,False,True,False,False,True,False,False
992,4489674580,1,14,0,1,12,13,0,0,0,7.2,18548,53,2182,1012,17.6,1829.1,13,2,7,4,0,0,0,6.8,17536,48,21.0,1610.9,"['Jhin', 'Thresh', 'Leblanc', 'Gangplank', 'Pantheon']","['Rakan', 'Heimerdinger', 'Kaisa', 'Zed', 'Taliyah']",0.495427767862252,0.5027302392205026,0.1025407429901812,0.08654722137868205,False,False,False,False,False,True,False,False,False,False
993,4517551883,0,14,0,0,3,5,0,0,0,6.8,17163,52,-1968,-2932,20.3,1497.9,38,3,5,6,1,0,0,7.2,20095,72,23.8,1694.7,"['Ezreal', 'Nami', 'Hecarim', 'Mordekaiser', 'Fizz']","['Bard', 'MasterYi', 'MissFortune', 'Fiora', 'Cassiopeia']",0.4959968050715841,0.5003345095368419,0.09373418362182406,0.12205688834902315,False,False,False,False,False,False,False,False,False,False
994,4512229508,1,20,1,0,7,6,0,0,0,7.0,18251,49,-1806,123,23.1,1721.4,23,6,9,13,1,0,1,7.0,18128,54,20.4,1902.0,"['Elise', 'Fiora', 'Thresh', 'Leblanc', 'Aphelios']","['Diana', 'Darius', 'Kaisa', 'Shyvana', 'Brand']",0.4981826952514486,0.503754933266998,0.1444275736410568,0.0832270472719911,False,False,False,False,False,True,False,False,False,False
995,4520364684,0,22,7,0,7,11,0,0,0,6.4,15402,52,-5941,-4097,17.7,1646.1,17,2,16,18,1,1,2,7.2,19499,48,24.1,2240.2,"['Zoe', 'Zac', 'Singed', 'Tristana', 'Leona']","['Renekton', 'Kalista', 'Blitzcrank', 'Nunu', 'Ekko']",0.4964884321094195,0.5101316750406044,0.06360967709282317,0.11671221783581336,False,False,False,False,False,False,False,False,False,False
996,4487211504,1,22,1,0,3,2,0,0,0,6.6,16596,32,-2105,-1815,21.9,1402.7,19,4,5,4,0,0,0,7.0,18411,44,26.1,1613.2,"['Graves', 'Xayah', 'Rakan', 'Zac', 'Velkoz']","['Kaisa', 'Jayce', 'Thresh', 'Sett', 'Sylas']",0.5121634290710503,0.4684663426234466,0.07662718898673955,0.1662516449033303,False,False,False,False,False,True,False,False,False,True
997,4490245782,1,16,0,0,7,6,0,0,0,7.4,19324,56,993,593,22.4,1743.2,57,2,5,11,0,0,0,7.4,18731,52,20.9,1643.9,"['LeeSin', 'MissFortune', 'Nautilus', 'Jax', 'Viktor']","['Sona', 'Cassiopeia', 'Sejuani', 'Shen', 'Ezreal']",0.4937793049985597,0.5080037036596561,0.1588419880554712,0.10932280595201943,False,False,True,False,False,False,False,False,False,False
998,4519269898,1,16,1,1,6,5,0,0,0,6.8,17938,40,-809,10,23.1,1596.9,10,2,8,8,0,0,0,6.6,17928,35,21.6,1677.8,"['Sett', 'Karma', 'Varus', 'Vladimir', 'Sylas']","['Nocturne', 'Qiyana', 'Ekko', 'Yuumi', 'Tristana']",0.4909954751108334,0.5012546190681374,0.1362283631946553,0.08755946958194147,False,False,False,False,False,False,False,False,True,False
999,4477778320,0,14,4,1,7,5,0,0,0,6.8,17166,42,-1903,-1398,19.5,1630.8,17,2,11,10,1,0,0,7.2,18564,36,21.4,1821.1,"['Sett', 'Kaisa', 'Ekko', 'Talon', 'Swain']","['Ashe', 'Neeko', 'LeeSin', 'Sylas', 'Renekton']",0.4956898025379489,0.4830136178199284,0.13637007794311165,0.11539629517157605,False,False,False,False,True,False,False,False,False,True
1000,4525005015,0,12,2,0,2,2,0,0,0,6.6,16231,50,-2325,-2078,21.6,1411.9,38,2,5,9,1,0,0,6.8,18309,46,23.5,1644.4,"['Janna', 'Gangplank', 'Gragas', 'Kaisa', 'Talon']","['Bard', 'Renekton', 'Diana', 'JarvanIV', 'Ezreal']",0.4922201713095354,0.5040689733839077,0.10138678003846543,0.1451563923474036,False,False,False,False,True,False,False,False,False,False
1001,4515619374,1,15,2,1,6,4,1,1,0,7.2,19133,48,-100,-1205,21.4,1604.4,15,4,4,2,0,0,0,7.6,20338,75,23.4,1614.4,"['Trundle', 'Lulu', 'Yasuo', 'Zilean', 'Vayne']","['Ashe', 'Darius', 'Evelynn', 'Nami', 'Azir']",0.5015990561986056,0.4974412333909742,0.07711306812430407,0.05008604109727706,False,False,False,False,False,False,False,False,False,False
1002,4520909280,0,15,3,0,4,2,1,0,0,6.6,16617,60,-4396,-2703,18.3,1501.1,14,3,11,16,0,0,0,7.2,19320,40,24.5,1940.7,"['Zac', 'Viktor', 'Jax', 'Caitlyn', 'Yuumi']","['Cassiopeia', 'Nautilus', 'LeeSin', 'Kalista', 'Fizz']",0.4975870216956964,0.4891373934508066,0.08506933900192326,0.14521712723959915,False,False,False,True,False,False,False,False,False,False
1003,4439747783,0,23,2,0,3,6,0,0,0,6.4,15493,46,-3525,-3278,16.9,1451.7,13,0,8,15,1,1,0,7.0,18771,79,20.2,1804.2,"['Ezreal', 'Zoe', 'Vladimir', 'Yuumi', 'Hecarim']","['Gangplank', 'Karthus', 'Kaisa', 'Leona', 'Qiyana']",0.5104516923437655,0.5095682276345175,0.11940479805648345,0.09594088470492963,False,False,False,False,False,True,False,False,False,False
1004,4510536402,0,48,4,0,1,2,0,0,0,6.6,16539,52,-3728,-3076,22.0,1365.3,14,1,6,4,0,0,0,7.4,19615,64,22.0,1738.1,"['Gragas', 'Aphelios', 'Shen', 'Thresh', 'Zed']","['Rengar', 'Syndra', 'TwistedFate', 'Chogath', 'Soraka']",0.4936275208142238,0.5074752942304384,0.12689543476060333,0.07255795120963662,False,False,False,False,False,False,False,False,False,False
1005,4522149954,0,18,1,1,8,13,0,0,0,7.0,18351,61,1256,301,19.1,1783.3,15,1,8,7,0,0,0,7.0,18050,43,19.3,1657.7,"['Karthus', 'Pyke', 'Fiora', 'MissFortune', 'Sylas']","['Ekko', 'Janna', 'Kaisa', 'Zed', 'Akali']",0.4933067132010259,0.499712848037957,0.13604615851806862,0.1225630124506529,False,False,False,False,False,True,False,False,True,False
1006,4496660905,1,16,1,1,9,14,1,0,0,7.0,18824,48,3082,3200,22.8,1775.9,15,1,4,4,0,1,0,6.2,15624,44,16.8,1467.7,"['Blitzcrank', 'Zoe', 'Aatrox', 'Varus', 'Shaco']","['Vladimir', 'RekSai', 'TahmKench', 'Zed', 'Senna']",0.4948170081421488,0.5171325429422721,0.08703310051624658,0.0958396598846037,False,False,False,False,False,False,False,False,False,False
1007,4520942690,0,14,4,0,6,6,0,0,0,7.0,17652,32,197,1241,24.0,1615.8,20,4,6,10,0,0,0,6.6,16411,52,20.5,1596.1,"['Thresh', 'Gragas', 'Kalista', 'Aphelios', 'Maokai']","['Ivern', 'Ashe', 'Kassadin', 'Mordekaiser', 'Poppy']",0.4886237891824302,0.4941425856526182,0.15135135135135133,0.04789958497823666,False,False,False,False,False,False,False,False,False,False
1008,4523481420,0,38,5,0,4,3,0,1,0,7.0,18863,55,482,914,22.2,1614.7,19,2,5,4,1,0,0,7.0,17949,54,19.9,1566.5,"['Renekton', 'Bard', 'Tryndamere', 'Ezreal', 'Ekko']","['Zac', 'Quinn', 'Irelia', 'Yuumi', 'Singed']",0.5170911018931762,0.4928174341570558,0.1511084117825691,0.07255795120963662,False,False,False,False,False,False,False,True,False,False
1009,4478267936,0,16,3,0,6,7,0,0,0,7.0,18634,50,1019,327,22.0,1706.5,18,1,5,7,1,0,0,7.0,18307,50,23.3,1604.6,"['Graves', 'Karma', 'MonkeyKing', 'Kayle', 'Aphelios']","['Qiyana', 'Poppy', 'Ziggs', 'Blitzcrank', 'Ekko']",0.5069038700988655,0.518669708690737,0.09810709585990483,0.08233626885312277,True,False,False,False,False,False,False,False,False,False
1010,4523295777,1,41,3,1,8,6,1,1,0,7.0,18953,62,817,266,21.5,1728.7,18,4,7,7,0,0,0,7.2,18687,56,21.8,1647.0,"['Sett', 'Bard', 'Fizz', 'LeeSin', 'Kaisa']","['Ornn', 'Akali', 'Khazix', 'Alistar', 'Vayne']",0.4915298986790701,0.4918212696042782,0.17119141613523636,0.07055369976718291,False,False,False,False,True,False,False,False,False,False
1011,4450437970,1,35,0,1,6,4,1,1,0,7.2,19158,60,499,2441,19.5,1599.7,21,1,4,4,0,0,0,6.6,16717,41,21.0,1549.8,"['XinZhao', 'Corki', 'Bard', 'Orianna', 'Jax']","['Rengar', 'Maokai', 'Thresh', 'Zoe', 'Draven']",0.5042648472420257,0.5146012534349568,0.07324627998785302,0.11446502682457738,False,False,False,False,False,False,False,False,False,False
1012,4523307860,1,14,3,1,3,4,0,0,0,7.0,18342,64,-923,-1234,21.5,1538.7,15,4,3,5,1,0,0,7.4,19576,72,23.2,1631.0,"['Darius', 'Ryze', 'Rengar', 'Janna', 'MissFortune']","['Pyke', 'Hecarim', 'Thresh', 'Kaisa', 'Sylas']",0.5056753853456073,0.4915522706570186,0.11098289300536493,0.14183621824071266,False,False,False,False,False,True,False,False,False,True
1013,4522150564,1,18,2,0,5,6,1,0,0,7.0,17908,60,-531,241,21.1,1631.3,14,3,8,4,0,1,0,6.8,17667,48,20.5,1684.4,"['Karma', 'Jayce', 'Nidalee', 'Darius', 'Senna']","['Kled', 'Leblanc', 'RekSai', 'Lucian', 'Nautilus']",0.4948096676692715,0.4909666638269616,0.0799473630934305,0.1043222998279178,False,False,False,True,False,False,False,False,False,False
1014,4515910036,0,18,2,0,4,4,0,0,0,7.0,18632,52,1033,372,25.2,1598.7,15,3,3,3,0,0,0,7.0,18260,52,23.1,1495.4,"['Syndra', 'Kindred', 'Lulu', 'Darius', 'MissFortune']","['Maokai', 'Diana', 'Aphelios', 'LeeSin', 'Leona']",0.5070995966240567,0.4911903345661308,0.1292236056281,0.13183520599250936,False,False,False,False,False,False,False,False,False,False
1015,4504983497,1,15,3,0,7,9,0,0,0,6.4,16307,44,-2336,-1468,16.9,1630.4,13,0,8,9,0,1,2,7.0,17775,42,21.1,1864.0,"['DrMundo', 'Ahri', 'Brand', 'Senna', 'Zac']","['Ezreal', 'Nasus', 'Kindred', 'Yuumi', 'Sett']",0.5367900428311143,0.4889413112681357,0.06014778823767587,0.13582346391335154,False,False,False,False,False,False,False,False,False,False
1016,4459886824,1,11,3,1,10,11,0,1,0,6.8,17640,40,-1253,-1627,20.3,1817.7,18,1,12,15,1,0,0,7.2,19267,42,23.5,1943.0,"['Gragas', 'MissFortune', 'Yuumi', 'Jax', 'Cassiopeia']","['Xerath', 'Kled', 'Thresh', 'Ezreal', 'Irelia']",0.5057482095701801,0.4919289222756452,0.1425852819111246,0.1445895333535783,False,False,False,False,False,False,False,True,False,False
1017,4473361306,1,19,1,0,7,6,1,0,0,7.0,18552,56,2851,1313,24.0,1749.3,11,2,4,4,0,0,0,6.8,17239,54,19.8,1464.2,"['MissFortune', 'Alistar', 'Cassiopeia', 'Vi', 'Renekton']","['Braum', 'Vayne', 'Darius', 'Tryndamere', 'Kindred']",0.5009833729705971,0.5058024749017701,0.107237574653305,0.05403380908998887,False,False,False,False,False,False,False,False,False,False
1018,4506292782,1,13,0,1,12,16,1,0,0,7.2,19743,48,5349,4131,25.4,1944.3,17,2,3,3,0,0,0,6.6,15612,48,19.0,1409.4,"['Rumble', 'Thresh', 'Kalista', 'Veigar', 'LeeSin']","['Soraka', 'Akali', 'Aatrox', 'Zac', 'Caitlyn']",0.5005830173218694,0.4737724007958358,0.14744407328676995,0.06763842494179573,False,False,False,False,False,False,False,False,False,False
1019,4515435281,0,12,1,0,4,5,0,0,0,6.6,17571,45,-1670,-540,18.6,1492.0,12,2,5,1,1,1,0,7.0,18111,56,23.3,1659.0,"['Shyvana', 'MonkeyKing', 'Aphelios', 'Janna', 'Ryze']","['JarvanIV', 'Syndra', 'Ezreal', 'Fiora', 'Xerath']",0.5059738679831375,0.5058232942863874,0.09565745520801701,0.1366737524040895,True,False,False,False,False,False,False,False,False,False
1020,4524281918,0,104,2,0,9,8,0,0,0,6.8,17230,39,225,787,21.6,1751.1,15,0,8,14,0,0,0,6.6,16443,49,20.6,1728.6,"['Shen', 'Syndra', 'Zyra', 'MonkeyKing', 'Khazix']","['MissFortune', 'Yasuo', 'Shyvana', 'Karthus', 'Morgana']",0.5053809252012071,0.5024859313314893,0.10517258831865577,0.11110436278975606,True,False,False,False,False,False,False,False,False,False
1021,4518452503,1,16,3,1,9,10,1,0,0,6.8,17163,40,459,-1147,19.7,1681.9,13,4,5,3,0,1,0,6.8,18310,57,23.5,1636.0,"['Kassadin', 'XinZhao', 'Riven', 'Leona', 'MissFortune']","['Kaisa', 'Vi', 'Thresh', 'Qiyana', 'Sett']",0.5146490757986384,0.5006267335968901,0.09596112966899484,0.14505516752707764,False,False,False,False,False,True,False,False,False,False
1022,4496336635,1,35,2,1,3,5,0,0,0,6.8,16970,36,-2127,-1619,19.8,1470.3,18,2,6,10,1,0,0,7.0,18589,55,23.3,1683.0,"['LeeSin', 'Garen', 'Leblanc', 'Bard', 'Ezreal']","['JarvanIV', 'Aphelios', 'Ryze', 'Riven', 'Rakan']",0.4960263929446308,0.4994197088106147,0.1547727502783683,0.09468569693288796,False,False,False,False,False,False,False,False,False,False
1023,4523885762,1,15,0,1,7,5,0,0,0,7.4,18747,64,575,706,20.3,1680.1,15,3,5,7,1,0,0,7.0,18041,48,21.4,1622.6,"['Rumble', 'Ezreal', 'Thresh', 'Karthus', 'Tristana']","['Sett', 'Khazix', 'Nautilus', 'MissFortune', 'Orianna']",0.5026364582967553,0.4881346728798511,0.14090494989371394,0.15424638121267334,False,False,False,True,False,False,False,False,False,False
1024,4496613107,0,19,5,1,4,7,0,0,0,7.2,18913,60,-329,-230,24.8,1625.4,14,6,5,5,0,0,0,7.2,19143,47,27.2,1658.3,"['Caitlyn', 'Sett', 'Mordekaiser', 'Karma', 'Graves']","['Quinn', 'Gragas', 'Blitzcrank', 'Qiyana', 'Varus']",0.4930690938549658,0.5144389971387494,0.1073995343658265,0.07304383034720112,False,False,False,False,False,False,False,False,False,False
1025,4524349618,1,75,3,0,4,4,1,0,0,6.8,18212,60,-2375,-293,20.4,1547.8,16,1,6,4,0,0,1,7.0,18505,48,23.6,1785.3,"['Talon', 'Bard', 'Kaisa', 'Shen', 'Trundle']","['Ashe', 'Lulu', 'Ekko', 'Sett', 'Azir']",0.49602145076878495,0.5095217968899299,0.10555724263589432,0.1207612106488511,False,False,False,False,True,False,False,False,False,False
1026,4525122306,1,21,1,0,5,4,0,0,0,6.4,16498,45,-2623,-2312,20.6,1536.3,14,4,10,16,0,1,0,7.0,18810,33,22.6,1798.6,"['Veigar', 'Sett', 'Lux', 'Zilean', 'LeeSin']","['Qiyana', 'Elise', 'Leona', 'Malphite', 'Jhin']",0.4922592517615738,0.5158729604787767,0.12213786820528395,0.07990687316530012,False,False,False,False,False,False,False,False,False,False
1027,4477398725,1,16,3,1,9,12,0,0,0,6.6,16462,36,217,434,21.2,1712.1,16,1,8,9,0,1,0,6.4,16028,35,17.3,1690.4,"['Pantheon', 'Camille', 'Sylas', 'Kaisa', 'Blitzcrank']","['Gangplank', 'Orianna', 'MissFortune', 'Senna', 'LeeSin']",0.4887956091914044,0.4973726404504964,0.11810912035631138,0.147241623646118,False,False,False,False,True,False,False,False,True,False
