gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redKills,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,champions
4524450625,1,13,2,1,9,6,0,0,0,1,7.0,18241,36,1642,878,22.0,1779.5,15,3,5,5,1,1,0,0,6.8,17363,61,21.6,1615.3,"['64', '131', '875', '111', '235', '5', '222', '11', '55', '53']"
4426718140,1,24,3,1,5,7,1,0,1,0,6.6,17271,51,-80,-155,21.9,1613.7,16,6,8,9,1,1,0,0,7.0,17426,40,20.5,1621.7,"['26', '55', '81', '64', '236', '60', '245', '41', '267', '157']"
4480049039,0,14,3,0,6,8,1,1,0,0,6.8,17104,47,-1423,-1150,19.4,1539.0,19,0,7,3,0,0,0,0,7.2,18254,56,21.8,1681.3,"['79', '517', '103', '235', '81', '114', '2', '523', '101', '43']"
4524125396,0,14,0,0,3,3,0,0,0,0,6.4,16659,59,-4911,-2529,17.1,1399.8,43,2,11,13,1,1,0,0,7.4,19188,53,23.6,1890.9,"['412', '154', '55', '121', '110', '266', '69', '48', '432', '134']"
4515858089,0,19,2,1,6,7,1,0,1,0,6.4,16391,51,-2787,-1507,20.3,1620.3,20,3,12,23,1,1,0,0,7.0,17898,42,20.9,1899.0,"['59', '86', '517', '516', '157', '498', '421', '497', '43', '57']"
4521541761,1,17,3,1,2,2,1,1,0,0,6.6,17517,59,865,-933,24.0,1508.1,39,5,0,0,0,0,0,0,6.8,18450,51,25.2,1421.6,"['517', '145', '412', '154', '14', '24', '38', '81', '432', '245']"
4461960551,1,55,1,1,4,5,0,0,0,0,6.8,17916,60,901,-1138,23.0,1616.1,14,0,2,3,1,1,0,0,7.0,19054,60,24.6,1526.0,"['517', '25', '21', '98', '2', '64', '45', '41', '117', '429']"
4481377931,0,16,3,0,4,5,1,0,1,0,6.8,17373,60,-2078,-188,20.8,1566.4,16,2,9,10,1,1,0,0,7.0,17561,44,21.4,1774.2,"['85', '154', '21', '111', '157', '145', '518', '24', '64', '134']"
4451815876,0,19,2,0,9,9,0,0,0,0,7.0,17253,61,-1603,-2388,18.7,1689.6,20,6,9,12,1,1,0,0,7.2,19641,48,25.0,1849.9,"['517', '24', '412', '154', '236', '35', '134', '121', '202', '8']"
4511218061,1,14,5,0,17,17,1,1,0,1,7.8,21451,72,6535,5732,25.1,2229.6,17,2,6,8,0,0,0,0,6.4,15719,40,17.7,1576.1,"['154', '145', '38', '30', '240', '122', '121', '131', '81', '350']"
4515879923,0,14,4,1,5,7,1,0,1,0,6.6,15530,44,-2302,-1871,18.5,1528.5,44,2,11,14,1,1,0,0,6.8,17401,44,16.5,1758.7,"['5', '84', '412', '236', '57', '432', '101', '3', '266', '64']"
4494889837,0,15,2,0,3,4,0,0,0,0,6.8,16798,49,-2543,-1202,22.0,1458.4,18,3,7,7,1,1,0,0,7.0,18000,38,25.8,1712.7,"['161', '18', '350', '92', '154', '89', '64', '62', '127', '523']"
4515734376,0,12,0,1,3,3,0,0,0,0,6.8,17404,59,-1711,-1201,20.5,1520.6,20,3,8,11,1,1,0,0,7.0,18605,43,21.7,1691.7,"['60', '41', '350', '115', '429', '267', '236', '142', '104', '245']"
4465399083,0,15,2,0,1,1,0,0,0,0,6.6,16710,55,-3426,-997,19.8,1374.5,72,4,7,9,1,1,0,0,7.0,17707,60,21.2,1717.1,"['114', '55', '113', '350', '81', '29', '53', '62', '19', '35']"
4459608159,1,26,5,1,4,3,0,0,0,0,6.8,19051,41,1169,564,26.1,1621.0,20,5,1,1,1,1,0,0,7.0,18487,69,23.2,1504.1,"['44', '145', '142', '60', '164', '18', '89', '517', '72', '246']"
4520057961,1,17,2,1,6,6,1,1,0,0,7.2,18910,60,1857,1385,23.3,1649.8,60,1,3,4,0,0,0,0,7.0,17525,60,20.4,1464.1,"['112', '429', '121', '111', '268', '19', '412', '82', '110', '92']"
4423795870,1,17,4,0,5,6,0,0,0,0,6.8,17304,40,-1829,-1429,23.5,1577.8,23,3,7,3,1,1,0,1,6.8,18733,51,24.4,1760.7,"['60', '61', '21', '89', '150', '64', '111', '142', '235', '114']"
4514312367,0,11,1,0,3,5,0,0,0,0,6.4,15496,53,-3221,-2950,18.2,1434.7,18,1,9,14,1,1,0,0,7.2,18446,70,19.2,1756.8,"['245', '24', '30', '12', '145', '38', '126', '429', '59', '26']"
4524908921,1,14,1,1,7,4,0,0,0,0,6.8,17192,55,-1514,-1142,21.4,1666.3,14,1,10,19,1,1,0,0,7.0,18334,39,21.7,1817.7,"['111', '114', '245', '45', '91', '25', '101', '60', '39', '235']"
4454242326,0,12,5,0,4,6,0,0,0,0,7.6,20102,72,409,2037,23.6,1658.0,38,1,5,6,0,0,0,0,7.0,18065,46,21.1,1617.1,"['4', '77', '235', '875', '81', '157', '164', '145', '79', '432']"
4407776093,1,117,8,1,6,7,1,1,0,0,6.8,17948,56,2083,1282,20.0,1603.6,20,6,1,2,0,0,0,0,6.8,16666,46,22.1,1395.3,"['98', '7', '421', '143', '21', '412', '235', '875', '59', '68']"
4523651939,0,17,3,0,2,4,0,0,0,0,6.6,16659,37,-3826,-2595,19.2,1329.8,14,3,4,5,1,1,0,0,7.2,19254,74,25.0,1712.4,"['40', '157', '875', '163', '64', '92', '268', '53', '104', '51']"
4487099602,1,33,1,1,9,8,0,0,0,0,7.2,19195,43,1788,1922,19.9,1695.9,15,2,5,2,0,0,0,0,6.6,17273,44,18.7,1517.1,"['432', '115', '421', '78', '103', '114', '8', '223', '235', '35']"
4513836142,1,17,2,0,11,12,0,0,0,0,7.0,18943,39,3036,1949,21.8,1817.3,10,1,4,4,0,0,0,0,6.8,16994,40,20.3,1513.7,"['41', '163', '110', '58', '412', '523', '8', '62', '38', '875']"
4471166821,1,13,5,0,5,5,2,1,1,0,7.2,19143,59,-221,1274,23.6,1612.2,15,2,5,7,0,0,0,0,7.0,17869,41,22.5,1634.3,"['48', '412', '429', '41', '68', '60', '110', '164', '246', '12']"
4515396713,1,13,3,1,5,5,1,0,1,0,6.8,18262,66,380,-239,21.6,1658.2,58,4,4,6,1,1,0,0,6.8,18501,41,24.6,1620.2,"['89', '21', '245', '24', '10', '64', '98', '119', '44', '84']"
4523523934,0,10,2,0,5,3,0,0,0,0,6.8,16897,31,-4864,-2252,20.6,1512.6,15,3,13,11,0,0,0,0,7.4,19149,57,21.7,1999.0,"['22', '43', '38', '29', '24', '235', '99', '203', '59', '110']"
4450708282,1,13,2,0,11,9,1,0,1,0,7.4,19949,45,2405,3251,21.8,1766.6,16,3,4,4,1,1,0,0,6.6,16698,45,20.4,1526.1,"['53', '245', '222', '875', '131', '523', '236', '80', '517', '40']"
4421809925,1,16,2,1,6,7,0,0,0,0,6.4,15969,52,-1260,-2264,19.1,1617.2,19,1,10,12,1,1,0,0,6.8,18233,49,20.7,1743.2,"['134', '29', '157', '154', '53', '59', '201', '55', '523', '142']"
4498562536,1,17,4,1,7,3,0,0,0,0,6.8,16832,38,-2569,-2934,18.2,1560.9,15,1,9,9,0,0,0,0,7.6,19766,70,21.2,1817.8,"['429', '59', '91', '39', '25', '238', '21', '53', '30', '57']"
4523583459,0,45,10,1,5,8,1,1,0,0,7.2,17465,59,-503,-896,21.6,1589.7,23,9,7,7,0,0,0,0,7.0,18361,44,22.5,1640.0,"['432', '67', '120', '240', '134', '64', '44', '69', '516', '246']"
4475009487,1,13,7,1,8,12,0,0,0,0,7.0,19127,42,5189,2522,26.1,1881.0,22,1,1,1,1,1,0,0,6.6,16605,53,19.4,1362.1,"['18', '12', '79', '4', '122', '64', '81', '142', '24', '350']"
4491027419,0,21,5,0,3,2,1,0,1,0,7.0,17815,53,-183,-779,24.5,1575.9,114,6,4,3,1,1,0,0,7.4,18594,64,23.0,1594.2,"['429', '117', '497', '79', '58', '875', '134', '19', '60', '110']"
4516488092,1,35,2,1,5,6,0,0,0,0,7.0,17827,39,-43,-152,21.5,1541.1,11,4,4,3,0,0,0,0,7.0,17979,54,22.4,1545.4,"['134', '266', '55', '432', '62', '240', '121', '8', '114', '9']"
4453299408,1,41,3,1,8,10,1,1,0,0,7.0,18130,44,-2720,-2680,17.4,1652.6,19,5,10,7,0,0,0,0,7.6,20810,79,23.9,1924.6,"['254', '7', '81', '266', '432', '164', '30', '111', '429', '134']"
4510397182,0,17,4,1,11,8,1,0,1,0,7.2,19581,45,2359,1828,22.5,1778.1,79,3,4,3,0,0,0,0,6.8,17753,60,21.5,1542.2,"['498', '266', '497', '105', '121', '134', '58', '104', '143', '119']"
4500504137,1,23,0,1,13,17,1,1,0,1,7.0,18736,43,4887,2100,21.3,2002.8,16,5,4,2,0,0,0,0,6.6,16636,56,20.7,1514.1,"['875', '427', '235', '62', '134', '58', '112', '110', '117', '30']"
4510816810,1,16,4,1,10,7,1,1,0,0,7.2,19463,69,4073,1397,24.8,1872.5,18,3,2,1,0,0,0,0,6.8,18066,63,22.5,1465.2,"['245', '64', '69', '875', '39', '117', '41', '30', '67', '201']"
4513104795,0,39,6,0,3,6,0,0,0,0,6.8,18102,60,-1519,-1284,21.6,1536.5,24,2,5,5,0,0,0,0,7.4,19386,59,24.5,1688.4,"['21', '134', '517', '432', '58', '145', '201', '427', '236', '41']"
4485509508,0,11,1,0,5,4,0,0,0,0,6.8,17147,46,-4245,-3455,19.8,1572.7,15,0,15,20,0,0,0,0,7.4,20602,47,22.7,1997.2,"['55', '110', '82', '16', '421', '163', '516', '246', '81', '350']"
4500865627,0,38,4,1,3,3,0,0,0,0,7.0,18700,48,-376,-71,23.6,1554.1,14,0,6,5,1,1,0,0,7.0,18771,48,22.6,1591.7,"['203', '523', '68', '432', '103', '21', '111', '121', '114', '131']"
4515483383,0,12,3,0,2,1,0,0,0,0,7.0,17123,51,-4625,-1753,22.1,1418.3,15,2,8,12,1,1,0,0,7.0,18876,56,24.8,1880.8,"['104', '134', '67', '875', '69', '54', '90', '523', '2', '412']"
4461019811,1,11,2,1,8,7,1,1,0,0,7.6,19855,60,1247,2354,21.6,1713.5,14,0,6,9,0,0,0,0,6.8,17501,42,19.6,1588.8,"['43', '21', '875', '105', '20', '133', '350', '60', '134', '81']"
4485701075,1,13,2,1,5,4,0,0,0,0,7.0,18095,51,2712,1161,25.0,1663.7,39,2,0,0,1,1,0,0,7.0,16934,62,21.5,1392.5,"['16', '115', '62', '69', '104', '21', '432', '103', '64', '2']"
4452674976,1,18,2,0,4,6,1,0,1,0,6.6,16788,48,-1972,-1064,23.4,1553.6,19,6,7,14,1,1,0,0,7.0,17852,58,22.3,1750.8,"['12', '21', '57', '163', '107', '11', '875', '223', '523', '245']"
4473512482,0,44,3,0,5,7,0,0,0,0,6.4,16436,39,-4136,-3444,20.3,1575.5,11,6,14,12,1,1,0,0,7.4,19880,52,22.2,1989.1,"['432', '145', '238', '157', '79', '58', '21', '412', '134', '245']"
4513334506,0,18,1,0,5,2,1,0,1,0,7.2,18512,53,187,1356,20.1,1579.5,15,5,5,3,0,0,0,0,7.0,17156,45,20.4,1560.8,"['102', '145', '245', '267', '62', '40', '517', '92', '105', '21']"
4466458124,0,14,2,0,2,2,1,1,0,0,6.6,15723,56,-3089,-1857,17.0,1359.0,18,1,6,6,0,0,0,0,6.8,17580,47,21.5,1667.9,"['245', '6', '104', '25', '523', '145', '43', '62', '79', '134']"
4485619170,0,12,6,1,4,6,1,0,1,0,6.8,18128,63,266,-282,22.5,1626.0,78,2,5,10,1,1,0,0,7.2,18410,48,22.4,1599.4,"['111', '145', '62', '421', '68', '21', '245', '14', '432', '98']"
4524601777,0,16,4,1,6,13,0,0,0,0,6.8,16551,44,-947,-2043,20.9,1585.9,24,4,5,6,0,0,0,0,6.8,18594,61,21.8,1680.6,"['154', '157', '54', '267', '51', '134', '43', '266', '202', '427']"
4521679491,1,18,0,1,11,12,1,0,1,0,7.0,18617,51,4177,2615,20.7,1813.7,35,2,1,0,0,0,0,0,6.4,16002,54,20.5,1396.0,"['164', '245', '350', '429', '517', '75', '8', '81', '432', '421']"
4525188268,1,14,4,1,8,14,1,1,0,0,6.8,17118,53,2470,1058,21.0,1745.1,14,1,4,3,0,0,0,0,6.6,16060,30,21.9,1498.1,"['236', '58', '59', '89', '55', '114', '4', '154', '67', '497']"
4484473320,1,19,2,1,5,5,0,0,0,0,6.6,16202,36,812,237,22.4,1567.9,18,6,4,7,0,0,0,0,6.4,15965,36,22.0,1486.7,"['42', '113', '875', '81', '37', '38', '555', '21', '58', '79']"
4479644130,0,127,3,0,9,8,1,0,1,1,7.2,19709,51,2010,2112,21.2,1850.2,52,2,7,11,1,1,0,0,6.6,17597,48,19.4,1649.2,"['19', '62', '89', '202', '7', '64', '55', '98', '81', '40']"
4489264481,1,50,2,0,4,5,1,1,0,0,6.8,16751,48,938,2052,21.8,1512.0,13,1,3,3,0,0,0,0,5.8,14699,46,17.8,1418.2,"['107', '161', '412', '202', '98', '53', '64', '523', '157', '10']"
4509926355,0,16,1,0,5,4,1,0,1,0,6.4,16163,50,-1337,-1246,16.3,1553.9,18,2,9,9,0,0,0,0,7.0,17409,42,19.0,1687.6,"['26', '517', '64', '523', '24', '110', '79', '84', '203', '40']"
4508408940,0,35,3,0,3,2,1,1,0,0,6.6,16319,62,-2967,-3336,14.8,1387.9,14,2,6,2,0,0,0,0,7.2,19655,69,22.3,1684.6,"['235', '3', '39', '245', '98', '110', '9', '25', '75', '268']"
4493890322,0,17,0,0,6,4,0,0,0,0,7.0,17472,41,-1567,-232,19.5,1564.0,14,7,9,13,1,1,0,0,7.0,17704,46,21.6,1720.7,"['81', '350', '58', '64', '517', '421', '236', '69', '131', '412']"
4448470981,1,19,4,1,9,9,0,0,0,0,7.0,18081,48,3660,577,24.6,1873.8,17,1,4,5,1,1,0,0,6.8,17504,68,19.6,1507.8,"['875', '79', '111', '39', '145', '82', '497', '113', '498', '62']"
4518263954,0,15,1,1,8,13,0,0,0,0,7.0,18932,36,3602,274,27.0,1850.9,12,3,3,3,1,1,0,0,7.0,18658,62,21.7,1490.7,"['875', '517', '18', '89', '121', '74', '72', '412', '67', '7']"
4483939120,1,16,1,1,3,5,0,0,0,0,7.0,18222,55,329,601,22.6,1544.1,14,1,5,3,2,1,1,0,6.8,17621,56,20.3,1511.2,"['26', '517', '30', '110', '875', '41', '16', '59', '145', '82']"
4520328098,1,20,4,1,5,6,0,0,0,0,6.8,16554,44,231,-446,20.1,1588.7,21,3,4,4,0,0,0,0,6.4,17000,44,21.0,1565.6,"['40', '69', '120', '24', '81', '64', '235', '223', '103', '43']"
4524104535,1,13,2,1,7,5,1,0,1,0,7.0,17867,48,2156,2101,21.8,1624.2,17,0,2,3,0,0,0,0,6.4,15766,38,21.2,1408.6,"['117', '29', '268', '875', '24', '67', '134', '59', '517', '12']"
4519143177,0,17,4,1,4,5,1,0,1,0,7.0,17384,56,1378,-144,21.0,1571.4,15,5,0,0,1,1,0,0,6.8,17528,60,25.9,1433.6,"['268', '32', '81', '266', '40', '412', '56', '39', '142', '498']"
4505526199,0,14,1,0,3,1,0,0,0,0,7.0,17316,48,-523,-224,25.0,1508.7,14,1,4,7,0,0,0,0,6.8,17540,52,20.3,1561.0,"['84', '59', '69', '429', '201', '412', '134', '4', '54', '62']"
4487201030,0,22,1,0,7,4,1,0,1,0,6.8,17712,43,-72,-118,19.6,1668.0,16,5,6,5,0,0,0,0,7.0,17830,44,22.3,1675.2,"['106', '134', '235', '63', '64', '29', '69', '25', '62', '157']"
4521835060,1,42,3,0,8,8,0,0,0,0,6.6,16561,48,-887,-501,19.4,1763.9,51,5,13,20,1,1,0,0,6.8,17062,36,19.8,1852.6,"['523', '35', '161', '432', '429', '44', '203', '98', '69', '60']"
4395442745,1,24,4,1,9,16,0,0,0,0,7.0,18178,40,796,290,20.4,1800.0,15,4,7,17,0,0,0,0,6.8,17888,64,18.7,1720.4,"['79', '18', '16', '43', '69', '235', '111', '30', '37', '236']"
4521381994,0,17,2,0,2,3,0,0,0,0,6.4,15718,40,-3241,-2297,19.2,1344.3,21,1,7,3,2,1,1,0,6.8,18015,60,21.7,1668.4,"['59', '115', '58', '51', '555', '235', '131', '64', '39', '81']"
4516450809,0,12,2,1,10,18,0,0,0,0,7.4,19091,49,833,-523,23.0,1812.1,26,0,8,7,2,1,1,0,7.2,19614,56,21.7,1728.8,"['104', '111', '110', '31', '56', '115', '412', '54', '202', '2']"
4510608090,1,14,2,1,3,2,1,1,0,0,6.4,16630,47,-2462,-558,20.0,1476.5,17,2,9,15,0,0,0,0,6.8,17188,47,20.5,1722.7,"['245', '117', '96', '39', '154', '40', '145', '80', '163', '164']"
4520514832,1,20,2,0,8,7,2,1,1,0,7.2,18038,54,-2112,-582,22.6,1747.4,18,4,12,14,0,0,0,0,7.2,18620,34,22.3,1958.6,"['111', '64', '110', '157', '69', '5', '245', '62', '63', '145']"
4494748194,1,15,4,1,12,18,2,1,1,1,7.0,18972,60,4634,2354,21.8,2017.6,16,0,5,3,0,0,0,0,6.6,16618,43,21.7,1554.2,"['68', '2', '21', '412', '110', '80', '523', '64', '85', '157']"
4471380498,1,38,4,1,9,6,0,0,0,1,7.6,20323,59,4279,3408,23.7,1957.4,20,5,3,6,0,0,0,0,6.8,16915,58,23.4,1529.5,"['41', '163', '516', '432', '104', '13', '30', '82', '110', '412']"
4523516940,0,16,3,1,5,4,0,0,0,0,6.6,16957,51,-635,-2299,22.2,1586.6,15,1,7,5,1,1,0,0,7.2,19256,56,21.5,1650.1,"['28', '106', '429', '55', '516', '350', '523', '134', '64', '57']"
4467196417,1,34,5,1,12,8,0,0,0,0,7.8,21625,56,4185,3858,23.7,1931.3,14,0,5,2,0,0,0,0,7.2,17767,68,18.2,1512.8,"['62', '21', '115', '432', '35', '517', '56', '25', '51', '82']"
4522422210,0,18,1,0,2,1,0,0,0,0,6.8,17716,56,-1770,-1069,24.1,1512.5,13,5,5,5,0,0,0,0,7.0,18785,57,25.0,1689.5,"['38', '81', '117', '83', '64', '145', '80', '85', '268', '53']"
4488482640,0,16,1,1,6,4,0,0,0,0,7.2,18589,44,-750,-906,22.0,1648.5,12,2,6,6,1,1,0,0,7.4,19495,64,24.2,1723.5,"['134', '350', '240', '104', '163', '39', '26', '42', '122', '64']"
4524632974,0,14,2,0,2,1,1,0,1,0,7.0,18080,54,-931,1384,23.3,1481.5,86,3,5,4,0,0,0,0,6.6,16696,52,20.9,1574.6,"['235', '39', '81', '245', '161', '421', '143', '24', '21', '104']"
4477769511,1,86,3,0,4,4,0,0,0,0,6.6,17215,46,-676,359,22.7,1517.6,17,0,5,6,2,1,1,0,6.8,16856,56,22.5,1585.2,"['96', '246', '875', '134', '143', '157', '80', '115', '64', '111']"
4502201524,0,16,0,0,1,0,1,0,1,0,6.6,16161,60,-5793,-4650,20.7,1358.9,16,2,10,12,1,1,0,0,7.8,20811,60,25.0,1938.2,"['34', '89', '23', '107', '82', '21', '111', '266', '68', '35']"
4475735084,1,21,6,0,7,11,0,0,0,0,7.0,17924,35,1595,-63,22.6,1701.2,48,7,4,3,1,1,0,0,6.8,17987,56,23.0,1541.7,"['498', '63', '134', '57', '203', '17', '64', '432', '145', '131']"
4513473008,1,44,5,0,5,7,1,1,0,0,6.8,17880,53,1936,448,24.8,1712.6,16,4,2,2,0,0,0,0,6.8,17432,71,23.0,1519.0,"['432', '81', '24', '120', '42', '236', '28', '127', '412', '875']"
4472174741,0,13,5,0,4,4,0,0,0,0,6.8,17421,56,-2173,-2274,21.4,1510.2,16,7,9,9,1,1,0,0,7.4,19695,59,21.2,1727.5,"['79', '266', '14', '134', '117', '104', '54', '105', '555', '44']"
4484824395,1,14,4,1,8,16,1,1,0,0,7.0,18403,54,1554,727,21.4,1733.8,16,3,5,6,0,0,0,0,6.6,17676,48,23.9,1578.4,"['154', '266', '236', '412', '55', '20', '3', '145', '875', '164']"
4472737059,1,15,5,1,5,6,1,0,1,0,7.4,19335,60,2067,2098,24.6,1740.2,17,3,4,4,1,1,0,0,7.0,17237,40,23.0,1533.5,"['235', '81', '28', '875', '21', '82', '55', '48', '145', '350']"
4513724737,0,13,6,1,2,2,1,1,0,0,7.0,17851,63,-1386,-450,21.1,1451.4,39,2,5,1,0,0,0,0,6.8,18301,55,24.2,1590.0,"['8', '7', '117', '429', '78', '164', '38', '432', '115', '421']"
4521086709,1,12,4,0,9,13,1,1,0,0,7.0,18882,56,4401,2408,25.6,1844.2,18,2,2,5,0,0,0,0,6.6,16474,47,19.3,1404.1,"['64', '429', '240', '89', '82', '350', '29', '59', '245', '27']"
4521912721,0,14,7,0,1,2,0,0,0,0,7.0,18127,52,-13,-378,26.2,1523.1,15,1,2,3,1,1,0,0,7.0,18505,67,23.2,1524.4,"['45', '18', '497', '122', '421', '131', '245', '240', '202', '37']"
4516001794,0,17,1,0,6,4,0,0,0,0,7.2,20229,72,1336,1171,24.5,1732.8,19,4,6,5,2,1,1,0,7.2,19058,52,22.4,1599.2,"['21', '86', '111', '69', '30', '13', '142', '157', '121', '117']"
4465212739,0,15,1,1,10,12,0,0,0,0,7.4,18168,52,163,-368,19.4,1776.7,14,2,8,13,0,0,0,0,7.0,18536,52,21.1,1760.4,"['2', '24', '8', '350', '21', '266', '142', '267', '51', '62']"
4494142673,0,14,3,1,3,5,0,0,0,0,6.8,17782,60,-1930,-1452,23.1,1538.9,19,4,3,4,2,1,1,1,7.2,19234,52,27.6,1731.9,"['8', '81', '91', '555', '104', '875', '59', '55', '67', '117']"
4458300431,0,18,1,0,3,4,0,0,0,0,6.8,17815,42,-960,-1574,22.3,1529.8,12,3,7,4,1,1,0,0,7.2,19389,52,24.0,1625.8,"['3', '26', '106', '59', '21', '81', '267', '121', '134', '39']"
4461096215,0,16,2,1,5,5,0,0,0,1,7.0,18422,44,2021,-274,22.5,1765.9,11,3,6,7,1,1,0,0,7.0,18696,48,19.6,1563.8,"['245', '126', '51', '101', '112', '497', '54', '110', '117', '96']"
4520353212,1,15,2,0,6,8,0,0,0,0,7.2,19652,57,1820,1893,23.9,1720.1,12,2,4,5,1,1,0,0,7.0,17759,58,21.9,1538.1,"['30', '23', '107', '117', '84', '20', '54', '111', '21', '45']"
4515605515,0,15,6,0,2,2,0,0,0,0,6.8,17712,51,265,682,24.0,1565.6,58,3,3,6,2,1,1,0,6.6,17030,55,20.1,1539.1,"['245', '350', '67', '69', '875', '64', '145', '98', '4', '117']"
4519369420,0,39,7,1,6,10,0,0,0,0,6.8,17536,28,505,-255,24.0,1688.9,17,3,6,6,1,1,0,0,7.0,17791,53,23.0,1638.4,"['131', '80', '39', '432', '145', '92', '21', '427', '13', '89']"
4510527608,1,37,5,1,11,13,1,1,0,0,7.2,18859,48,2413,2181,20.4,1852.0,18,0,6,8,0,0,0,0,6.6,16678,48,20.6,1610.7,"['60', '81', '57', '432', '238', '10', '107', '91', '429', '111']"
4518777335,0,25,1,1,3,4,0,0,0,0,6.6,16320,51,-1966,-1998,20.9,1456.4,15,1,6,8,1,1,0,0,7.0,18318,64,22.0,1653.0,"['427', '24', '110', '517', '117', '11', '10', '81', '84', '54']"
4522379320,0,17,3,1,5,6,2,1,1,0,7.0,18522,51,799,239,21.7,1663.5,61,0,4,9,0,0,0,0,6.8,18283,52,24.0,1583.6,"['105', '133', '235', '2', '523', '36', '42', '223', '98', '134']"
4449308789,0,15,1,0,4,2,1,1,0,0,6.6,17421,68,-2169,-1630,19.2,1523.0,16,1,9,7,0,0,0,0,7.2,19051,26,21.8,1739.9,"['53', '3', '39', '11', '45', '121', '7', '24', '40', '51']"
4446151894,1,12,4,0,2,1,1,1,0,0,6.8,17928,55,-2361,-1663,22.9,1490.6,12,1,8,10,1,0,1,0,7.0,19591,52,23.0,1726.7,"['81', '91', '13', '245', '201', '38', '41', '53', '21', '421']"
4477325608,1,16,2,1,8,9,2,1,1,0,6.8,17285,52,3588,1289,22.1,1770.6,45,1,3,4,0,0,0,0,6.6,15996,52,19.0,1411.8,"['39', '35', '25', '161', '81', '134', '523', '98', '79', '201']"
4524879567,1,16,2,1,4,4,1,1,0,0,7.0,18332,64,-348,-11,23.4,1623.8,15,3,4,3,1,0,1,0,7.0,18343,72,23.6,1658.6,"['57', '91', '99', '30', '119', '32', '412', '62', '4', '429']"
4520786519,0,19,8,0,5,5,1,1,0,0,7.0,18135,49,1457,1939,24.1,1622.1,22,2,4,9,0,0,0,0,6.6,16196,43,20.5,1476.4,"['104', '164', '134', '48', '82', '80', '245', '81', '412', '39']"
4441621695,1,13,1,0,6,7,1,1,0,0,7.0,17725,48,-850,-256,22.2,1656.4,18,2,7,7,1,0,1,0,7.0,17981,56,20.1,1741.4,"['120', '235', '114', '64', '38', '13', '523', '555', '35', '245']"
4466034400,0,15,1,1,2,2,0,0,0,0,6.2,15826,52,-4016,-3206,20.2,1471.2,17,2,13,17,1,1,0,0,7.0,19032,48,25.3,1872.8,"['516', '45', '89', '64', '21', '35', '58', '523', '131', '412']"
4497614780,1,54,6,0,7,5,0,0,0,0,7.6,20182,62,1264,2805,18.9,1704.2,17,1,6,4,2,1,1,0,6.8,17377,46,22.5,1577.8,"['21', '235', '80', '30', '98', '11', '44', '114', '134', '81']"
4522392922,1,15,2,1,10,11,0,0,0,0,7.4,19373,60,4142,2934,20.1,1810.4,22,2,2,1,0,0,0,0,6.6,16439,49,17.6,1396.2,"['223', '235', '7', '875', '56', '21', '427', '117', '84', '164']"
4484464676,0,45,5,0,3,3,0,0,0,0,6.8,18400,54,-279,577,21.5,1512.8,17,3,4,5,1,1,0,0,7.0,17823,48,24.4,1540.7,"['203', '518', '98', '350', '238', '112', '96', '421', '12', '61']"
4522611755,1,16,3,1,7,5,1,1,0,0,7.0,18860,48,2521,2240,26.2,1777.3,19,3,4,4,0,0,0,0,6.6,16620,51,19.7,1525.2,"['110', '24', '497', '134', '64', '235', '99', '35', '69', '78']"
4520736553,1,15,2,1,7,5,1,1,0,0,7.4,19542,66,715,-69,23.7,1726.3,17,1,5,5,0,0,0,0,7.6,19611,68,23.1,1654.8,"['24', '235', '34', '161', '72', '110', '42', '101', '58', '30']"
4516073213,1,10,1,1,8,5,1,1,0,0,7.0,19648,55,744,1657,24.6,1732.5,15,0,7,6,1,0,1,0,6.8,17991,36,21.6,1658.1,"['28', '518', '875', '412', '110', '64', '57', '111', '429', '245']"
4515414704,1,14,1,1,13,9,0,0,0,0,7.2,19569,44,2818,1675,20.5,1919.5,14,1,5,4,0,0,0,0,7.0,17894,56,20.0,1637.7,"['875', '555', '82', '235', '245', '78', '81', '69', '117', '517']"
4492812373,1,22,5,0,3,1,1,0,1,0,7.2,19387,60,2679,3685,25.3,1624.6,13,2,2,2,1,1,0,0,6.6,15702,60,16.9,1356.7,"['875', '111', '202', '134', '28', '238', '113', '67', '117', '516']"
4498670956,1,129,4,0,7,10,1,1,0,0,7.0,18238,56,-1262,-769,20.6,1657.0,13,5,9,14,0,0,0,0,7.0,19007,50,23.1,1783.2,"['432', '30', '134', '110', '83', '34', '81', '9', '20', '57']"
4515291762,1,14,3,1,5,5,1,1,0,0,7.2,18873,56,1074,1004,21.6,1579.0,55,1,2,1,0,0,0,0,7.0,17869,72,21.1,1471.6,"['57', '110', '121', '267', '105', '86', '37', '98', '101', '113']"
4518176859,0,18,7,0,6,6,0,0,0,0,6.8,17279,64,-1814,-946,19.6,1659.8,20,5,9,13,1,1,0,0,6.8,18225,40,23.1,1841.2,"['86', '268', '119', '40', '72', '111', '523', '163', '24', '4']"
