blueWins,blueWardsPlaced,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueCSPerMin,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redCSPerMin,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueHas62,redHas62,blueHas111,redHas111,blueHas145,redHas145,blueHas39,redHas39,blueHas517,redHas517,blueMaxLevel,blueMinLevel,blueSTDLevels,redMaxLevel,redMinLevel,redSTDLevels
0,13,0,2,1,0,0,0,6.8,21.2,7,8,1,1,0,7.2,23.9,0.4917063097829416,0.5068486817015545,0.10709585990484867,0.13242230995039986,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.9797958971132712
0,18,1,4,4,0,0,0,6.4,20.6,11,17,1,0,1,7.4,23.8,0.5010913924595649,0.4876914130552813,0.12608563619799576,0.1456625164490333,False,False,False,False,False,False,False,False,False,False,8,5,1.2,8,7,0.4898979485566357
0,17,0,7,10,0,1,0,7.0,20.6,6,6,1,0,0,6.8,24.2,0.5088409986011163,0.5034552438301316,0.08251847352970948,0.14527786213179472,False,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.9797958971132712
0,18,0,5,5,0,0,0,7.0,20.8,8,6,1,0,0,7.0,21.6,0.5151840526940841,0.5114254105278927,0.12179370381617573,0.1135135135135135,True,False,False,False,False,False,False,False,False,False,8,5,1.095445115010332,8,6,0.8944271909999159
0,17,0,3,4,0,0,0,6.4,18.4,8,8,1,1,0,7.0,23.4,0.4768692314257149,0.4978354744716295,0.06326551270371496,0.1243850592165199,False,False,False,False,False,True,False,False,False,False,7,6,0.4898979485566357,9,5,1.4142135623730951
1,13,1,7,9,1,1,0,7.2,20.8,3,2,0,0,0,6.8,21.8,0.5167576095182109,0.4904477878220671,0.16702095353780747,0.11727907682963865,False,False,False,False,False,True,False,False,False,False,9,6,1.16619037896906,8,5,0.9797958971132712
0,164,0,4,5,0,0,0,6.6,22.7,11,20,1,0,0,7.0,17.4,0.48586761582674803,0.4995329216432453,0.08786314404291933,0.09776293147079664,False,False,False,False,False,False,False,False,True,False,8,5,1.2,8,6,0.6324555320336759
0,17,0,4,1,0,0,0,7.0,25.5,6,7,0,0,0,7.2,23.8,0.4991829399319026,0.494411847835868,0.09721631744103654,0.0920740965684786,False,False,False,True,False,False,False,False,False,False,9,6,1.2649110640673518,8,6,0.9797958971132712
1,47,0,9,10,0,1,0,7.4,20.3,3,3,1,0,0,6.6,20.2,0.5038928909385529,0.4879824139952228,0.13630934305091608,0.11422208725579512,False,False,False,False,False,False,False,False,False,False,8,7,0.4898979485566356,8,6,0.7999999999999999
0,16,0,8,15,0,1,0,6.8,16.2,6,5,1,0,0,7.4,24.5,0.4994411333202867,0.4937152210551694,0.09863346492559977,0.1468974592570098,False,False,False,False,False,False,False,True,False,False,7,6,0.4,9,6,1.0198039027185568
1,14,1,7,7,1,0,0,7.4,23.3,4,4,0,0,0,6.8,21.2,0.5033297175135683,0.4966911399777289,0.08346998684077336,0.1000303674460978,False,False,False,False,False,False,False,False,False,False,8,6,0.7999999999999999,8,6,0.9797958971132712
1,19,0,3,1,1,0,0,6.8,22.5,4,7,0,0,0,6.8,20.8,0.5073040313944631,0.4761917508783567,0.13831359449336975,0.13477072578196175,False,False,False,False,False,False,False,False,False,True,8,5,1.16619037896906,8,6,0.7483314773547882
1,17,0,2,3,0,0,0,6.8,24.3,5,7,1,1,0,7.2,24.8,0.5082549374546971,0.4940913144071963,0.09413908290312784,0.09790464621925296,False,False,False,False,False,False,False,False,False,False,8,6,0.9797958971132712,8,6,0.9797958971132712
0,16,0,3,2,0,0,0,6.8,21.7,7,9,1,0,0,7.2,22.4,0.4777455995847881,0.5074430075206855,0.11814961028444175,0.16457131288591964,False,False,False,False,True,False,False,False,False,False,8,5,1.16619037896906,9,6,1.16619037896906
1,17,0,6,8,0,0,0,7.0,23.0,5,8,0,0,0,6.8,20.4,0.4853743822296181,0.4931290177559976,0.13766575564328373,0.12144953942706753,False,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.7483314773547882
1,21,1,8,11,1,0,0,7.0,22.4,4,5,0,0,0,7.0,21.7,0.5111384796208773,0.5089631507593493,0.1077841886830651,0.14888146573539832,False,False,False,False,False,False,False,False,False,False,8,6,0.6324555320336759,9,6,1.2649110640673518
1,81,0,4,4,1,0,0,7.0,19.5,7,6,0,0,0,6.8,23.7,0.4896566011752152,0.4898413087459255,0.05925700981880758,0.10533454803117727,False,False,False,False,False,True,False,False,False,False,8,6,0.8944271909999159,8,6,0.7483314773547882
0,46,0,5,4,0,0,0,7.2,21.5,12,8,1,0,0,7.6,23.6,0.4964186964989915,0.501703562031548,0.08606134224111753,0.14588521105375035,False,False,False,False,False,True,False,False,False,False,8,6,0.7483314773547882,9,6,1.0198039027185568
1,14,0,5,2,0,1,0,6.6,22.1,6,8,1,0,0,6.8,18.5,0.4965550473487944,0.51366024410804,0.10335054155278876,0.060593177447110035,False,False,False,False,False,False,False,False,False,False,8,5,1.2,7,6,0.4
1,15,1,2,1,0,0,0,7.0,25.1,0,0,0,0,0,6.4,23.4,0.5104775025344828,0.5148082725130553,0.0924182609575868,0.13993319161858492,True,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.7999999999999999
1,39,1,9,16,0,0,0,6.8,19.3,6,14,0,0,0,6.2,17.0,0.4955761348716773,0.5100017483493048,0.0662617673853629,0.14797044235246484,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,5,1.16619037896906
0,9,0,1,1,0,0,0,6.0,20.4,14,15,0,0,0,7.4,22.0,0.4796948228537817,0.4859310102301298,0.13236157505820428,0.16031987043223,False,False,True,False,False,False,True,False,False,False,8,4,1.4142135623730951,8,6,0.7999999999999999
1,11,0,9,6,1,1,0,7.2,21.6,8,7,0,0,0,6.8,17.8,0.4938810887586314,0.5094949699216766,0.10948476566454096,0.10835104767689037,False,False,False,False,False,False,False,False,True,False,8,7,0.4,8,6,0.7483314773547882
1,15,0,6,11,1,0,0,6.8,20.8,5,7,0,0,0,6.6,18.5,0.5028651653931685,0.4946717886929961,0.13782771535580526,0.1478287276040085,True,False,False,False,False,False,False,False,True,False,8,5,0.9797958971132712,8,6,0.8
1,17,1,8,10,0,0,0,6.2,18.5,8,10,0,1,0,6.8,23.1,0.4908125875677961,0.516621354569625,0.12104464014576374,0.13570199412896042,False,False,False,False,False,False,False,False,True,False,7,5,0.7483314773547882,8,6,0.9797958971132712
1,16,0,6,3,0,0,0,6.6,23.1,7,8,0,0,0,7.0,18.2,0.5244482136223723,0.5119116555970665,0.13003340419070758,0.1443870837129264,False,False,False,False,False,False,False,False,False,False,8,6,0.7999999999999999,8,6,0.6324555320336759
0,16,0,1,1,0,1,0,7.0,22.0,2,2,1,0,0,6.8,25.9,0.4963218152009525,0.5174360789328497,0.13003340419070755,0.0698856159530317,True,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,5,1.16619037896906
1,19,0,5,3,1,0,0,7.6,24.9,4,6,0,0,0,6.6,21.8,0.5100345367164781,0.5039242890543596,0.05526875189796539,0.09911934406316428,False,False,False,False,False,False,False,False,False,False,9,6,1.0198039027185568,8,6,0.7999999999999999
0,13,1,9,9,1,0,0,6.8,19.8,6,5,0,0,0,7.2,22.4,0.5144007353542381,0.4747400889084165,0.08395586597833789,0.08634477173803018,False,False,False,False,False,True,False,True,False,False,7,6,0.4,9,6,1.16619037896906
1,72,0,9,5,0,0,0,7.2,22.7,9,12,1,0,0,7.0,21.2,0.4871556052378427,0.5094483662283619,0.08110132604514628,0.13060026318453286,False,False,False,True,False,False,True,False,False,False,8,6,0.7483314773547882,8,6,0.6324555320336759
0,13,0,11,11,0,0,0,7.0,21.3,11,6,1,0,0,7.2,21.6,0.4971075061356886,0.5268144668001754,0.16299220568883493,0.0958599048486689,False,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,9,6,1.16619037896906
1,25,0,7,11,0,0,0,6.8,20.5,6,6,0,0,0,7.0,22.3,0.5110180063369268,0.5145333297790735,0.11073995343658267,0.1180078955359854,False,False,False,False,False,False,False,False,False,False,8,5,0.9797958971132712,8,6,0.8944271909999159
0,17,1,5,6,0,0,0,6.8,22.6,5,6,0,0,0,6.8,20.5,0.4959746716309315,0.5119301519086761,0.14867901609474646,0.07970442352464825,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.9797958971132712
1,16,0,1,1,1,0,0,7.0,24.4,2,1,0,0,0,6.8,22.4,0.5004421383492946,0.510049857984659,0.11231906063366737,0.06460168033201741,False,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.7483314773547882
1,11,0,6,4,0,0,0,7.2,23.1,6,4,1,1,0,7.0,23.9,0.5295945268376282,0.4906985546396249,0.13385970239902825,0.08316631237979552,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.8944271909999159
0,14,1,4,6,1,0,0,6.6,19.0,7,5,0,1,1,7.4,25.7,0.4921285423316234,0.4987131255867146,0.10640753112663226,0.14772750278368255,False,False,False,False,False,False,True,False,False,True,8,5,1.0198039027185568,9,6,1.0198039027185568
0,18,0,4,4,0,0,0,7.2,24.1,5,4,1,0,0,7.4,25.9,0.5079724973861681,0.4978599888690927,0.08751897965381113,0.06946047170766273,False,False,False,False,False,True,False,False,False,False,8,6,0.7483314773547882,9,6,1.0198039027185568
0,19,1,6,2,1,0,0,6.6,19.8,7,7,0,1,1,7.2,23.2,0.5030232740159206,0.4944492837821485,0.14896244559165908,0.10213584370887743,False,False,False,True,False,False,False,False,False,False,8,5,1.0198039027185568,8,6,0.7483314773547882
1,14,0,6,8,0,0,0,6.8,23.2,11,25,1,0,0,6.8,21.9,0.4780910989236625,0.5044932513175795,0.1108209332928434,0.08112157100921145,False,False,True,False,False,False,True,False,False,False,9,5,1.4696938456699071,8,6,0.7483314773547882
1,17,1,7,10,1,0,0,6.6,21.6,8,9,0,0,0,7.2,18.4,0.5114859217121885,0.5004334697344076,0.06824577386375139,0.1232715861929345,False,False,False,False,False,False,False,False,False,False,8,6,0.7999999999999999,8,6,0.7483314773547882
1,34,1,13,16,1,1,0,7.2,21.5,9,13,0,0,0,7.2,21.2,0.5332831846302429,0.4886281287857678,0.1068529203360664,0.1232715861929345,True,False,False,True,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.7483314773547882
1,11,0,10,8,1,0,0,7.2,22.9,8,6,0,0,0,6.8,19.1,0.4902035039357253,0.4857358547826508,0.0947666767891487,0.056098795424638116,False,False,False,False,True,False,False,False,False,False,9,6,1.16619037896906,8,6,0.7483314773547882
1,15,1,10,8,1,0,0,7.0,21.2,8,4,0,0,0,6.8,19.6,0.4948162320371669,0.4921579813340045,0.07988662820123495,0.09859297499746936,False,False,False,False,True,False,False,False,False,False,9,5,1.4142135623730951,8,6,0.7483314773547882
0,14,1,9,9,0,0,0,7.2,24.9,4,5,1,0,0,6.6,17.7,0.4806415197972298,0.5088759971022287,0.11468772142929448,0.1036137260856362,False,False,False,False,False,False,False,False,False,False,9,6,1.16619037896906,8,5,1.2
0,16,1,2,2,1,0,0,6.4,19.3,11,13,0,0,1,7.2,24.5,0.4780520975936005,0.4899622998365133,0.07186962243142019,0.1238384451867598,False,False,False,False,False,True,True,False,False,False,8,5,1.2,9,6,1.16619037896906
0,16,1,5,9,1,0,0,7.2,23.8,9,12,0,1,0,7.2,22.9,0.5006076906885608,0.5015361291887854,0.14679623443668388,0.16517866180787527,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.7483314773547882
1,17,1,11,12,1,0,0,6.8,20.2,7,10,0,0,0,6.6,21.4,0.4820356147097501,0.5211691183898817,0.0988966494584472,0.08387488612207714,False,False,True,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.8
1,20,1,9,14,1,0,0,7.0,21.5,7,8,0,0,0,6.8,20.5,0.5035252708366352,0.5026457980566059,0.10171069946350847,0.1395282923372811,False,False,True,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.7483314773547882
0,38,1,5,4,1,1,0,7.2,24.6,2,4,0,0,0,6.6,22.0,0.5024590339386712,0.4938572976653671,0.10250025306205082,0.051381718797449134,False,False,False,False,False,False,False,False,False,False,9,5,1.3266499161421599,8,6,0.8
0,16,0,5,6,0,0,0,6.6,19.8,7,9,0,0,0,6.6,19.7,0.4969155035838248,0.4977145179923452,0.07555420589128455,0.11600364409353175,False,False,False,False,False,True,False,False,False,False,8,5,1.2,8,5,1.2
1,16,0,7,7,0,0,0,7.2,23.9,9,11,1,1,0,7.0,20.9,0.5011476283770475,0.4886720810183916,0.13260451462698655,0.07031076019840066,False,False,False,False,False,False,False,False,False,False,9,6,0.9797958971132712,8,5,1.095445115010332
1,18,1,9,9,1,0,0,7.4,24.0,4,3,0,0,0,7.2,21.9,0.4813657196382054,0.4950818533515081,0.1385767790262172,0.15066302257313496,False,False,False,False,True,False,False,False,False,False,9,6,1.019803902718557,9,6,1.16619037896906
0,44,0,5,4,0,0,0,7.0,23.1,9,6,1,0,0,7.4,23.3,0.4960487353928468,0.5018687160628141,0.09539427067516956,0.1265715153355603,False,True,False,False,True,False,False,False,False,False,8,6,0.8944271909999159,9,6,1.019803902718557
1,23,1,7,9,0,0,0,7.0,21.8,6,8,1,1,0,7.0,24.3,0.5142080280151056,0.5069497993876311,0.12124708978641564,0.11432331207612108,False,False,False,True,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.8944271909999159
0,10,0,8,9,1,0,0,6.6,18.9,11,17,0,1,0,7.2,20.9,0.4994107702604737,0.5163418297224786,0.1429901811924284,0.1393663326247596,False,True,False,False,False,False,False,False,False,False,8,5,1.0198039027185568,8,6,0.9797958971132712
0,15,0,5,6,1,0,0,7.0,22.2,4,5,0,0,0,6.8,23.5,0.5053744637229035,0.4892279361160018,0.0942403077234538,0.16509768195161453,False,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,5,1.16619037896906
0,22,0,1,1,0,0,0,6.8,25.2,5,6,0,0,0,7.2,23.8,0.4875086503205317,0.5197330202971298,0.11576070452474947,0.06389310658973582,False,False,True,False,False,False,False,False,False,False,8,5,0.9797958971132712,9,6,1.16619037896906
0,13,0,2,1,0,0,0,6.4,22.7,7,10,1,0,0,7.0,22.0,0.5048197404379404,0.5125431138774555,0.16345783986233425,0.0767081688430003,False,False,False,False,False,False,False,False,False,False,8,5,1.3564659966250536,8,5,1.095445115010332
0,35,0,7,10,0,0,0,7.2,21.7,5,4,0,0,0,7.0,21.4,0.5107484796095692,0.5070094477257007,0.07352970948476567,0.04302054863852617,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.8944271909999159
0,15,1,7,8,0,0,0,6.8,21.1,6,6,1,0,0,6.8,20.5,0.4876971927137375,0.5017110176612252,0.12191517360056688,0.1070553699767183,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,9,5,1.4696938456699071
1,20,0,3,1,0,1,1,7.2,23.8,3,5,1,0,0,6.8,25.2,0.5146443941728505,0.4861218819364589,0.12590343152140904,0.11991092215811315,True,False,True,False,True,False,False,False,False,False,9,5,1.4696938456699071,8,6,0.7483314773547882
0,16,1,4,3,0,0,0,6.4,19.1,10,9,0,0,0,6.8,22.5,0.5131233791186647,0.5062899471072481,0.14373924486284034,0.1431723858690151,False,False,False,False,False,False,False,False,False,False,8,4,1.4966629547095764,8,6,0.7483314773547882
1,39,0,7,9,1,0,0,7.0,22.0,5,8,0,0,0,7.0,22.2,0.5008391911364735,0.4860109298759846,0.13219961534568275,0.08456321490029355,False,False,False,True,False,False,False,False,False,False,9,6,1.2649110640673518,8,6,0.8944271909999159
0,15,0,7,6,0,0,0,6.4,22.3,11,14,1,1,0,7.0,17.0,0.4964380136501669,0.4863686314543936,0.1076019840064784,0.11782569085939873,False,False,False,False,False,False,False,False,False,False,8,5,1.3564659966250536,9,6,1.095445115010332
1,16,1,6,7,0,0,0,6.8,21.6,3,3,1,0,0,6.4,23.3,0.508982969328397,0.5020656408883574,0.10393764551067924,0.12292742180382632,False,False,False,False,False,False,False,False,False,False,8,5,1.16619037896906,8,5,1.0198039027185568
0,16,1,9,11,0,0,0,7.0,22.4,4,3,0,0,0,7.0,22.6,0.5258593840010652,0.4993164278498787,0.08636501670209534,0.17198096973377872,False,False,False,False,False,True,False,False,False,True,8,6,0.6324555320336759,8,6,0.6324555320336759
1,110,0,6,8,0,0,0,6.8,21.6,10,10,1,0,0,7.4,22.8,0.5087556967506863,0.4911528653429652,0.09496912642980056,0.0873367749772244,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,9,6,1.0198039027185568
1,15,0,9,9,0,0,0,6.8,21.2,6,6,0,1,0,6.8,18.7,0.4840031510773845,0.5180645916967662,0.08816681850389715,0.15697945136147384,False,False,False,False,False,False,False,False,False,False,8,6,0.9797958971132712,8,6,0.7483314773547882
1,12,0,3,6,0,0,0,7.0,22.7,5,4,1,1,0,7.0,21.8,0.5072346204515649,0.4975404318851854,0.08280190302662213,0.06666666666666668,False,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.8944271909999159
1,15,1,6,10,1,0,0,6.4,18.2,8,4,0,0,1,7.2,22.5,0.5036353860415578,0.5059101971565579,0.0778013969025205,0.11126632250227757,False,False,False,False,False,False,False,False,False,False,8,6,0.7999999999999999,9,6,1.4696938456699071
1,15,0,5,10,1,0,0,7.0,21.9,5,8,0,1,0,6.8,16.4,0.5007634260660477,0.5015597218296566,0.12282619698350035,0.12031582143941695,False,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,5,1.16619037896906
1,16,1,6,6,1,0,1,7.2,25.6,2,1,0,0,0,6.2,20.7,0.5103997213583341,0.4939068965731381,0.1646522927421804,0.1304787934001417,False,False,False,True,False,True,False,False,False,False,9,5,1.3266499161421599,8,5,1.16619037896906
1,14,1,5,3,0,0,0,7.0,21.4,8,8,0,0,0,7.0,21.9,0.5021088586132366,0.4971843893436073,0.17607045247494685,0.08241724870938352,False,False,False,False,False,False,False,False,False,False,9,5,1.4142135623730951,8,6,0.6324555320336759
1,11,0,7,7,0,0,0,7.2,20.9,3,3,0,0,0,6.6,22.5,0.491337610411971,0.4901878724525382,0.15784998481627693,0.11468772142929448,False,False,False,False,False,True,False,False,False,False,9,6,1.16619037896906,8,5,1.019803902718557
1,19,1,8,7,0,0,0,6.8,19.6,2,0,0,1,0,6.6,18.5,0.5077160501910472,0.4912938392366744,0.12319060633667375,0.10353274622937544,False,False,False,False,False,False,False,False,False,False,8,6,0.9797958971132712,8,5,1.0198039027185568
0,20,0,9,14,1,0,0,6.8,20.1,8,9,0,0,0,7.0,24.3,0.4902320363061435,0.5036136186762812,0.07235550156898471,0.10047575665553192,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.8944271909999159
1,40,1,8,8,0,1,0,7.2,22.8,1,2,1,0,0,6.4,20.8,0.4966774197934779,0.4970282974539507,0.10744002429395688,0.13258426966292136,False,False,False,False,False,False,False,False,False,False,8,6,0.9797958971132712,8,5,1.3564659966250536
0,16,0,7,6,0,1,0,7.0,21.8,11,16,0,0,1,6.8,22.9,0.4874237343625859,0.5218483378990589,0.08648648648648649,0.1523231096264804,False,False,False,False,False,False,False,False,False,False,9,5,1.4142135623730951,8,6,0.7483314773547882
0,14,1,7,8,0,0,0,6.8,18.4,10,13,0,0,0,7.2,22.8,0.4909371626841139,0.5154510618646351,0.07630326956169653,0.13545905456017815,False,False,False,False,False,False,False,False,False,False,8,6,0.9797958971132712,8,6,0.7483314773547882
0,17,1,4,4,1,0,0,7.2,21.1,11,15,0,0,0,7.4,21.5,0.5218962967573015,0.5038169323644192,0.09355197894523737,0.08000809798562608,True,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,6,0.7999999999999999
0,42,1,7,8,1,0,0,6.6,19.6,3,3,0,0,0,6.4,17.2,0.5179005127492254,0.5249113981902495,0.12788743799979754,0.0996659580929244,False,False,False,False,False,False,False,False,False,False,7,6,0.4898979485566357,7,5,0.7999999999999999
1,19,1,9,8,1,0,0,6.8,19.1,6,6,0,0,0,7.0,20.6,0.5106203248390324,0.5066410632139149,0.1021560886729426,0.08796436886324528,False,False,False,False,False,False,False,False,False,False,8,5,0.9797958971132712,8,6,0.6324555320336759
1,15,0,8,12,0,0,0,7.0,20.3,5,5,0,0,0,7.0,21.2,0.4897632757823859,0.4975869498547304,0.11061848365219154,0.1172993217937038,False,False,False,False,False,False,False,False,False,False,9,6,1.095445115010332,8,6,0.8944271909999159
0,11,1,6,3,0,1,0,7.0,21.5,7,10,1,0,0,7.0,21.1,0.4989043344250693,0.5076622417563635,0.11950602287680938,0.10405911529507036,False,False,False,False,False,False,True,False,False,False,9,5,1.4142135623730951,8,6,0.8944271909999159
0,16,1,3,4,0,0,0,7.0,24.1,4,4,1,0,0,7.0,23.8,0.4997508936572433,0.5040368582101888,0.10347201133717987,0.10798663832371698,False,False,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.8944271909999159
1,55,1,7,5,0,0,0,7.0,22.8,5,5,1,0,0,6.6,21.5,0.5055980552573428,0.5017137850303169,0.14434659378479606,0.09363295880149812,False,False,False,False,False,False,False,True,False,False,9,5,1.4142135623730951,8,5,1.0198039027185568
1,17,1,4,2,0,0,0,7.2,27.3,2,4,0,0,0,7.2,25.3,0.4923331772139014,0.4924726816129169,0.1225427674865877,0.13096467253770624,False,False,True,False,False,False,False,False,False,False,9,6,1.16619037896906,8,6,0.9797958971132712
1,17,1,6,6,1,0,0,7.0,24.9,3,2,0,0,0,7.0,23.4,0.4980562437371462,0.4830884845706962,0.1526065391233931,0.09697337787225427,False,False,False,True,False,False,False,False,False,False,8,5,1.095445115010332,9,6,1.095445115010332
1,18,0,7,10,1,0,0,7.0,20.7,3,1,0,0,0,6.6,19.0,0.5042006229042899,0.5116255362725755,0.11586192934507546,0.1651786618078753,False,False,False,False,False,False,False,False,True,False,8,6,0.8944271909999159,8,5,1.2
1,25,0,5,4,0,0,0,7.2,25.2,5,4,0,0,0,7.2,23.5,0.5257438943587406,0.5013023744256351,0.10559773256402473,0.07504808178965483,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,9,6,1.16619037896906
0,46,1,7,11,1,0,0,7.2,20.5,4,3,0,0,0,6.6,22.3,0.5019565406844939,0.5034263201081143,0.08836926814454905,0.09650774369875492,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,5,1.2
0,15,0,3,4,1,0,0,6.6,18.1,11,10,0,1,1,7.6,24.0,0.4863706689745165,0.4800172228906385,0.10515234335459052,0.11600364409353173,False,False,False,False,False,True,False,True,False,False,8,5,1.019803902718557,8,7,0.4898979485566357
1,12,0,7,9,0,0,0,6.8,20.2,7,10,1,1,0,7.0,18.9,0.5055045901772568,0.5275327778696202,0.10980868508958397,0.0985322401052738,False,False,False,False,False,False,False,False,False,False,8,5,1.16619037896906,8,6,0.8944271909999159
1,26,1,8,12,1,0,0,7.2,18.2,1,1,0,0,0,6.4,20.1,0.4891627285774003,0.4814633831489168,0.08616256706144346,0.07591861524445795,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,5,1.0198039027185568
0,15,0,2,3,1,0,0,7.0,17.8,6,5,0,1,1,7.2,26.0,0.5080818891623626,0.4969088593609654,0.09897762931470797,0.14750480817896547,False,False,False,False,False,False,False,False,False,True,8,6,0.8944271909999159,9,6,1.16619037896906
0,15,0,1,1,1,0,0,6.8,22.2,4,6,0,0,0,7.0,19.1,0.4792309198319698,0.4991859980439536,0.11650976819516146,0.06713230084016601,False,False,True,False,True,False,False,False,False,False,8,5,1.16619037896906,8,6,0.6324555320336759
0,75,0,0,0,0,0,0,6.6,21.4,7,6,0,0,0,7.0,23.7,0.4950243010766371,0.4977739415769374,0.09577892499240814,0.1281911124607754,False,False,False,False,False,True,False,False,False,False,8,6,0.7999999999999999,8,6,0.8944271909999159
1,42,1,10,9,1,1,0,7.2,22.5,6,5,0,0,0,6.8,18.4,0.5236214486848428,0.495865579587781,0.08189087964368864,0.08351047676890375,False,False,False,False,False,False,False,False,False,False,9,5,1.3266499161421599,7,6,0.4
1,12,0,3,2,0,1,0,7.0,21.7,4,5,1,0,0,6.6,22.0,0.5203469449310698,0.4832061454733162,0.15007591861524444,0.13294867901609475,True,False,False,True,False,True,False,False,False,False,8,6,0.8944271909999159,8,6,0.7999999999999999
1,33,0,11,12,1,0,1,7.0,19.8,7,11,0,0,0,7.0,24.7,0.5001228734752803,0.5136444187230607,0.15224212977021967,0.08318655734386071,False,False,False,False,False,False,False,False,True,False,8,6,0.8944271909999159,9,6,1.095445115010332
1,14,0,7,6,1,0,0,6.8,17.6,5,4,0,0,0,6.8,21.6,0.5095436666275062,0.4974221427784472,0.09521206599858284,0.13179471606437898,False,False,False,False,False,False,True,False,False,False,8,6,0.7483314773547882,8,6,0.7483314773547882
1,24,0,3,2,1,0,0,6.6,22.6,5,8,0,1,0,6.8,21.8,0.5082411107644844,0.5122553744175711,0.16206093734183624,0.1034315214090495,True,False,False,False,False,False,False,False,False,False,8,5,1.2,7,6,0.4
0,17,0,3,4,0,0,0,6.2,16.7,8,9,1,0,0,7.4,23.4,0.4853501990488421,0.5105084388171776,0.07638424941795728,0.1126429800587104,False,False,False,False,False,False,False,False,False,False,7,5,0.7483314773547882,8,7,0.4898979485566357
1,16,1,4,1,1,0,0,7.0,23.8,5,7,0,0,0,6.6,22.4,0.4962830516949887,0.5081652229272232,0.1267334750480818,0.12825184735297096,False,False,False,False,False,True,False,False,False,False,8,6,0.8944271909999159,8,6,0.8
1,18,1,1,1,0,1,0,7.0,23.1,1,2,1,0,0,6.8,19.6,0.492083180453037,0.5215692374502308,0.061241016297196076,0.14216013766575564,False,True,False,False,False,False,False,False,False,False,8,6,0.8944271909999159,8,6,0.7483314773547882
1,37,1,10,12,1,0,0,6.8,18.8,7,8,0,0,1,6.6,20.3,0.5129065659981862,0.4802687795015636,0.1097277052333232,0.10235853831359452,False,False,False,False,False,False,False,False,False,False,8,6,0.7483314773547882,8,5,1.0198039027185568
1,18,0,5,7,1,1,0,7.2,22.6,5,3,0,0,0,6.8,24.3,0.5022898060074874,0.4957500345391604,0.10326956169652796,0.059702399028241725,False,False,False,False,False,False,False,False,False,False,9,6,0.9797958971132712,8,6,0.9797958971132712
1,15,1,11,10,1,0,0,7.2,23.4,2,2,0,0,0,6.4,21.1,0.4936189043122733,0.4862044759725391,0.09179066707156594,0.07079663933596518,False,False,False,False,False,False,True,False,False,False,8,6,0.9797958971132712,8,5,1.0198039027185568
0,14,0,1,1,0,0,0,6.8,20.6,6,4,1,0,0,7.2,23.7,0.5019208378540213,0.4985357573068016,0.05472213786820528,0.13831359449336975,False,False,False,False,False,False,False,False,False,False,8,6,0.9797958971132712,8,6,0.7483314773547882
1,19,1,10,12,1,1,0,7.0,24.7,5,6,0,0,0,6.4,19.4,0.4841986714208093,0.5002089057062402,0.14037858082801902,0.15424638121267334,False,False,True,False,False,True,False,False,False,False,8,6,0.8944271909999159,8,5,1.0198039027185568
1,50,1,3,3,0,0,0,6.4,18.9,4,6,1,0,0,7.0,21.0,0.4938357875515706,0.5038389886174229,0.07025002530620507,0.08836926814454904,False,False,False,False,False,False,False,False,False,False,8,5,1.0198039027185568,8,6,0.8944271909999159
1,16,1,13,20,0,1,2,7.4,24.2,8,15,0,0,0,6.8,21.4,0.480781126552889,0.4669973202042657,0.08994837534163377,0.12525559267132302,False,False,False,True,True,False,False,True,False,False,9,6,1.2,8,6,0.7483314773547882
