gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,champions,blueChamps,redChamps,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate
4524396763,1,20,2,1,7,6,0,0,0,6.6,17623,49,-369,-1242,21.8,1680.6,14,6,9,6,1,0,0,7.2,18865,44,20.0,1717.5,"[429, 53, 92, 131, 875, 134, 266, 64, 39, 37]","[429, 53, 92, 131, 875]","[134, 266, 64, 39, 37]",0.5004744132498665,0.4901003433132359,0.12555926713230087,0.13653203765563315
4520934653,1,14,2,0,8,8,0,0,0,7.2,18705,68,1255,2754,19.5,1684.7,13,0,3,2,0,0,0,6.4,15951,33,24.7,1559.2,"[43, 56, 7, 145, 163, 35, 61, 412, 114, 51]","[43, 56, 7, 145, 163]","[35, 61, 412, 114, 51]",0.47716733830250585,0.49587232192080355,0.08478590950501062,0.09468569693288795
4451080922,1,18,5,0,5,3,0,0,0,7.2,19296,62,317,639,24.7,1637.3,35,5,4,1,1,0,0,7.2,18657,52,25.4,1605.6,"[39, 429, 11, 44, 13, 40, 76, 875, 110, 55]","[39, 429, 11, 44, 13]","[40, 76, 875, 110, 55]",0.4717882103789083,0.5240861724068827,0.08419880554712014,0.12039680129567772
4525129730,0,12,2,0,1,2,0,0,0,6.4,15911,48,-7285,-4379,18.9,1329.9,15,2,9,17,1,0,1,7.6,20290,60,25.1,2058.4,"[64, 81, 58, 245, 89, 240, 523, 40, 35, 4]","[64, 81, 58, 245, 89]","[240, 523, 40, 35, 4]",0.49816204333332925,0.506393224493771,0.1772851503188582,0.08583864763640045
4516210841,1,15,3,1,9,17,1,0,0,7.0,18327,57,1909,-108,22.2,1824.9,22,2,6,10,0,0,0,7.0,18435,34,23.1,1634.0,"[101, 14, 427, 555, 119, 43, 51, 142, 29, 26]","[101, 14, 427, 555, 119]","[43, 51, 142, 29, 26]",0.48965116631112837,0.4937965465510195,0.061848365219151734,0.05820427168741775
4457376464,1,95,10,0,6,9,0,0,0,7.2,18364,60,1446,446,21.3,1664.1,59,2,4,3,1,0,0,7.0,17918,59,21.8,1519.5,"[202, 143, 58, 79, 121, 420, 55, 432, 421, 18]","[202, 143, 58, 79, 121]","[420, 55, 432, 421, 18]",0.4892932387164154,0.5176124756818966,0.08079765158416843,0.08328778216418667
4474770389,1,19,2,1,5,7,1,0,0,7.0,18199,64,917,-90,21.0,1635.9,15,1,4,4,0,0,0,7.0,18289,55,21.8,1544.2,"[57, 21, 80, 37, 134, 516, 523, 105, 201, 254]","[57, 21, 80, 37, 134]","[516, 523, 105, 201, 254]",0.5134762218892217,0.4768109564102277,0.1299929142625772,0.06603907278064582
4509889466,1,16,4,1,7,4,1,0,0,7.0,19127,43,1712,1983,23.4,1695.6,17,3,3,5,0,1,0,6.8,17144,51,23.6,1524.4,"[517, 350, 15, 104, 64, 8, 39, 113, 134, 89]","[517, 350, 15, 104, 64]","[8, 39, 113, 134, 89]",0.4817584275410356,0.48672042505358215,0.1249114282822148,0.10634679623443669
4524454688,1,17,7,1,7,9,0,0,0,7.0,18716,36,1582,1344,22.4,1699.2,20,4,4,6,1,0,0,7.0,17372,47,20.9,1541.0,"[82, 59, 523, 235, 157, 134, 40, 119, 64, 27]","[82, 59, 523, 235, 157]","[134, 40, 119, 64, 27]",0.4906024660032099,0.5111214150726013,0.11956675776900494,0.13007389411883796
4446215269,0,11,2,0,5,4,0,0,0,6.8,18081,44,-2129,-2255,21.6,1615.4,25,2,12,12,0,0,0,7.4,20336,72,20.6,1828.3,"[119, 350, 31, 80, 35, 55, 76, 81, 50, 875]","[119, 350, 31, 80, 35]","[55, 76, 81, 50, 875]",0.5065959456957844,0.5150574118144923,0.07539224617876303,0.1290616459155785
4510920769,1,13,1,1,13,13,1,1,0,7.4,20163,60,5240,5663,20.7,1975.5,15,0,4,2,0,0,0,6.0,14500,11,22.0,1451.5,"[24, 134, 2, 555, 45, 131, 58, 245, 44, 81]","[24, 134, 2, 555, 45]","[131, 58, 245, 44, 81]",0.5021660742933122,0.5053270811737163,0.11078044336471302,0.14412389918007898
4490077553,1,15,2,1,4,4,0,0,0,7.0,18426,49,873,-52,26.1,1618.1,15,1,2,2,1,1,0,7.2,18478,61,24.9,1530.8,"[64, 131, 16, 145, 875, 89, 2, 238, 523, 69]","[64, 131, 16, 145, 875]","[89, 2, 238, 523, 69]",0.48150585967789983,0.50811111373957,0.15519789452373722,0.099625468164794
4524960112,0,12,12,1,4,6,0,0,0,6.8,16941,50,-2548,-2906,20.3,1526.3,33,5,8,14,1,0,0,7.2,19847,62,23.2,1781.1,"[412, 523, 92, 102, 39, 201, 21, 62, 134, 420]","[412, 523, 92, 102, 39]","[201, 21, 62, 134, 420]",0.4914571653412178,0.5136417787443861,0.12149002935519788,0.12586294159327868
4448713389,0,21,4,1,10,9,1,0,0,7.4,19825,56,3136,2512,25.7,1888.9,16,2,5,6,0,0,0,6.8,17313,59,17.5,1575.3,"[53, 142, 82, 429, 104, 21, 141, 24, 161, 117]","[53, 142, 82, 429, 104]","[21, 141, 24, 161, 117]",0.4954390967403957,0.5147232739184269,0.09747950197388401,0.10922158113169349
4516238539,1,15,1,1,8,10,1,0,0,7.2,20181,64,5082,2398,24.6,1963.0,16,0,2,2,0,0,0,6.8,17783,60,22.6,1454.8,"[150, 120, 555, 119, 268, 157, 117, 64, 8, 134]","[150, 120, 555, 119, 268]","[157, 117, 64, 8, 134]",0.5047691015667766,0.5023146708458193,0.05783986233424435,0.1482336268853123
4515242299,1,13,3,0,4,1,0,0,0,6.8,18087,69,-1867,555,21.9,1617.2,17,1,10,18,0,0,0,6.8,17532,60,20.2,1803.9,"[157, 26, 32, 62, 235, 80, 113, 875, 267, 42]","[157, 26, 32, 62, 235]","[80, 113, 875, 267, 42]",0.5163011329266302,0.4847285068247046,0.09213483146067417,0.0926004656341735
4518736479,0,14,0,1,7,6,0,0,0,7.0,19182,56,179,953,22.6,1734.5,18,0,7,5,0,0,0,7.0,18229,44,25.2,1716.6,"[45, 24, 30, 201, 222, 142, 104, 80, 111, 429]","[45, 24, 30, 201, 222]","[142, 104, 80, 111, 429]",0.5079585232861218,0.4960309052909002,0.06869116307318554,0.11841279481728921
4491194203,1,24,3,0,10,15,0,0,0,7.2,19492,48,1937,2816,19.7,1768.8,49,2,5,4,0,0,0,6.8,16676,44,19.2,1575.1,"[76, 875, 80, 7, 43, 21, 16, 60, 62, 98]","[76, 875, 80, 7, 43]","[21, 16, 60, 62, 98]",0.5045406861700232,0.5083681906443318,0.10895839659884603,0.12827209231703612
4522653633,0,37,1,1,1,1,0,0,0,6.8,17412,51,-520,-1073,22.5,1485.9,10,13,3,3,1,0,0,7.0,18485,60,22.8,1537.9,"[350, 420, 517, 240, 51, 69, 13, 141, 24, 72]","[350, 420, 517, 240, 51]","[69, 13, 141, 24, 72]",0.49043895001555915,0.5048373467452415,0.08091912136855957,0.06796234436683875
4515525902,1,15,4,1,9,15,1,0,0,6.8,18210,52,1834,281,22.4,1814.4,40,2,4,4,0,0,0,7.0,17929,42,23.1,1631.0,"[75, 245, 21, 4, 497, 268, 81, 18, 62, 432]","[75, 245, 21, 4, 497]","[268, 81, 18, 62, 432]",0.5139257424168289,0.5039497593661978,0.11956675776900497,0.12675372001214696
4495641349,0,19,1,0,5,6,0,0,0,6.8,17409,40,492,-1509,22.2,1640.0,13,3,4,6,1,0,0,7.2,18918,58,22.0,1590.8,"[106, 51, 412, 134, 57, 45, 61, 121, 122, 99]","[106, 51, 412, 134, 57]","[45, 61, 121, 122, 99]",0.512645372698793,0.48954945931181826,0.11865573438607147,0.059661909100111356
4504189660,0,15,3,1,2,3,0,0,0,6.6,16944,64,-1024,-571,21.4,1477.9,16,1,4,5,1,0,0,7.0,17515,52,22.7,1580.3,"[22, 121, 117, 27, 201, 81, 69, 24, 350, 64]","[22, 121, 117, 27, 201]","[81, 69, 24, 350, 64]",0.5084328497188759,0.5046412477973176,0.06437898572730034,0.17451159024192733
4513367721,0,16,3,1,5,5,0,1,0,7.0,17286,62,822,363,22.6,1612.8,17,4,3,5,0,0,0,6.6,16923,44,22.9,1530.6,"[412, 26, 2, 75, 145, 21, 54, 157, 113, 48]","[412, 26, 2, 75, 145]","[21, 54, 157, 113, 48]",0.4905374823134806,0.48654708825285864,0.11701589229679117,0.09772244154266627
4471506446,1,22,2,1,18,14,1,1,0,7.6,21031,57,7482,6466,23.5,2141.6,16,0,4,3,0,0,0,6.0,14565,39,14.4,1393.4,"[39, 202, 84, 421, 26, 64, 79, 164, 117, 67]","[39, 202, 84, 421, 26]","[64, 79, 164, 117, 67]",0.4900440711203811,0.5045831172585404,0.08365219151736006,0.12007288187063467
4450720876,1,16,2,0,2,3,0,0,0,7.0,17915,60,-2168,-1356,21.7,1459.2,15,4,4,7,1,0,0,7.2,19271,76,22.1,1676.0,"[235, 81, 102, 8, 84, 68, 202, 161, 2, 164]","[235, 81, 102, 8, 84]","[68, 202, 161, 2, 164]",0.4978581465335101,0.515010831095604,0.12681445490434257,0.06405506630225731
4427497326,1,19,2,1,8,11,0,0,0,7.2,18392,36,1232,-128,21.5,1748.3,16,6,6,7,0,0,0,7.2,18520,48,23.3,1625.1,"[13, 240, 81, 350, 59, 421, 412, 112, 523, 517]","[13, 240, 81, 350, 59]","[421, 412, 112, 523, 517]",0.49123281371250604,0.49135884700464116,0.11954651280493978,0.13764551067921854
4522544095,0,13,3,0,4,5,0,0,0,6.8,17509,52,-3102,-2025,23.4,1620.5,17,4,10,12,1,0,0,7.4,19534,51,23.5,1930.7,"[44, 119, 92, 20, 161, 497, 555, 81, 875, 203]","[44, 119, 92, 20, 161]","[497, 555, 81, 875, 203]",0.525711890442382,0.4949536821648225,0.057556432837331716,0.149812734082397
4524917684,1,16,2,0,8,6,0,0,1,7.2,18592,52,321,368,22.4,1836.3,17,3,9,12,0,0,0,7.0,18224,44,21.5,1804.2,"[78, 104, 145, 89, 8, 60, 13, 99, 154, 523]","[78, 104, 145, 89, 8]","[60, 13, 99, 154, 523]",0.49698436593859174,0.48922364554637277,0.10195363903229071,0.0981880757161656
4421884287,1,19,5,1,9,19,1,0,0,7.0,18207,51,506,620,23.7,1840.1,15,4,8,13,0,0,0,7.0,17587,44,23.9,1789.5,"[64, 55, 267, 14, 81, 111, 59, 21, 131, 29]","[64, 55, 267, 14, 81]","[111, 59, 21, 131, 29]",0.4979760561154622,0.4893956486234622,0.13639032290717684,0.12134831460674156
4522467340,1,19,5,0,6,5,0,0,0,6.8,17693,44,709,946,22.2,1639.1,41,2,5,6,0,0,0,6.8,16747,59,18.8,1568.2,"[40, 115, 60, 145, 14, 28, 432, 875, 517, 67]","[40, 115, 60, 145, 14]","[28, 432, 875, 517, 67]",0.5009532860024055,0.5015308893327721,0.11438404696831665,0.12371697540236866
4522435963,1,25,4,0,7,7,1,0,0,7.4,19634,51,1261,2149,21.5,1640.9,98,2,3,4,0,0,0,7.0,17485,56,24.2,1514.8,"[104, 202, 26, 69, 517, 41, 19, 110, 412, 7]","[104, 202, 26, 69, 517]","[41, 19, 110, 412, 7]",0.5028667833122421,0.48915864079901333,0.09509059621419172,0.10199412896042108
4424123529,1,17,1,1,8,5,0,0,0,7.4,19178,54,1630,1005,21.8,1673.9,32,2,3,3,0,0,0,7.0,18173,64,19.6,1510.9,"[30, 240, 350, 81, 114, 131, 235, 28, 432, 58]","[30, 240, 350, 81, 114]","[131, 235, 28, 432, 58]",0.5017027240626251,0.5104611831130386,0.12572122684482237,0.10980868508958397
4522641245,1,91,2,1,4,5,0,0,0,6.8,17620,52,-46,-1226,21.2,1598.6,15,2,6,4,1,0,0,7.2,18846,52,22.9,1603.2,"[142, 875, 64, 21, 143, 114, 236, 245, 111, 136]","[142, 875, 64, 21, 143]","[114, 236, 245, 111, 136]",0.49745359151572915,0.49565888682850245,0.16394371899989876,0.10887741674258529
4519452833,0,19,3,0,3,4,1,0,0,6.6,17033,58,-1190,-762,18.6,1426.7,17,4,4,3,0,0,0,7.0,17795,44,20.6,1545.7,"[114, 62, 245, 523, 201, 26, 134, 104, 82, 21]","[114, 62, 245, 523, 201]","[26, 134, 104, 82, 21]",0.5064283369717093,0.49907929870487866,0.11883793906265816,0.13118736714242332
4524973886,0,55,5,1,2,4,1,0,0,6.8,16959,55,-1488,-572,22.6,1469.2,18,4,5,6,0,0,0,6.8,17531,55,23.4,1618.0,"[98, 102, 3, 523, 134, 42, 497, 62, 18, 245]","[98, 102, 3, 523, 134]","[42, 497, 62, 18, 245]",0.49721508077091336,0.5079390011774746,0.09958497823666364,0.09873468974592571
4491667305,0,16,1,1,6,4,0,0,0,7.2,18787,56,848,129,24.5,1704.5,12,2,6,8,0,0,0,7.0,18658,52,19.2,1619.7,"[51, 429, 245, 266, 53, 54, 80, 21, 9, 517]","[51, 429, 245, 266, 53]","[54, 80, 21, 9, 517]",0.4916973862528966,0.47187526416390496,0.118392549853224,0.11041603401153963
4523353558,0,14,3,0,1,0,0,0,0,6.4,16221,53,-5800,-3960,20.2,1363.3,12,1,7,15,1,0,1,7.6,20181,74,24.5,1943.3,"[25, 39, 18, 350, 20, 111, 30, 518, 92, 235]","[25, 39, 18, 350, 20]","[111, 30, 518, 92, 235]",0.48917764598157054,0.4928186231937467,0.0788743799979755,0.101447514930661
4523617002,0,13,1,0,11,13,0,0,0,6.8,17780,44,981,42,21.3,1859.2,14,1,11,13,1,0,0,7.0,17738,42,19.7,1761.1,"[84, 39, 421, 37, 81, 104, 82, 21, 267, 136]","[84, 39, 421, 37, 81]","[104, 82, 21, 267, 136]",0.49711588339566093,0.5020125375190809,0.12078145561291628,0.09778317643486183
4495172463,1,12,0,0,4,5,0,0,0,6.6,17363,56,-2642,-1908,17.0,1515.4,16,2,6,7,1,0,0,7.2,19271,64,25.8,1779.6,"[27, 51, 267, 38, 56, 67, 104, 429, 101, 18]","[27, 51, 267, 38, 56]","[67, 104, 429, 101, 18]",0.49002598181650814,0.5019770229545378,0.04947869217532139,0.09002935519789453
4523420672,0,22,4,1,4,6,0,0,0,7.0,17984,56,-794,-1320,22.9,1604.5,16,2,7,6,0,0,0,7.2,19304,56,22.8,1683.9,"[518, 429, 25, 154, 74, 44, 110, 101, 78, 875]","[518, 429, 25, 154, 74]","[44, 110, 101, 78, 875]",0.48251260779043453,0.5070880167527554,0.0747039174005466,0.10035428687114081
4494792014,1,13,1,0,8,8,1,0,0,6.8,17147,56,-718,-1666,19.5,1713.7,13,0,8,8,0,0,0,7.0,18813,61,21.5,1785.5,"[91, 150, 163, 79, 235, 429, 80, 14, 245, 157]","[91, 150, 163, 79, 235]","[429, 80, 14, 245, 157]",0.49544152655682294,0.49427604181668394,0.07808482639943314,0.11920234841583155
4521533129,0,11,2,0,4,5,1,0,0,6.8,16634,52,-1833,-2171,20.0,1455.9,48,2,7,4,0,0,0,7.4,18805,48,21.5,1639.2,"[21, 57, 412, 121, 30, 120, 142, 432, 110, 62]","[21, 57, 412, 121, 30]","[120, 142, 432, 110, 62]",0.505603113255483,0.5306504921280324,0.1552383844518676,0.10063771636805345
4472461570,0,45,4,0,2,2,0,0,0,6.8,16974,50,-1369,-1808,23.7,1475.8,16,3,5,2,0,1,0,7.2,18782,57,24.2,1612.7,"[432, 64, 164, 145, 55, 69, 875, 40, 28, 246]","[432, 64, 164, 145, 55]","[69, 875, 40, 28, 246]",0.5095639721290285,0.5278014611728966,0.14875999595100717,0.10869521206599857
4521488040,0,32,4,1,9,11,0,0,0,7.4,19340,51,2625,1026,23.9,1850.8,13,18,6,3,0,1,0,7.0,18314,51,20.7,1588.3,"[111, 429, 420, 69, 421, 62, 37, 119, 74, 23]","[111, 429, 420, 69, 421]","[62, 37, 119, 74, 23]",0.5057403744292746,0.5344850920903408,0.1162668286263792,0.06350845227249721
4470033546,0,12,3,0,3,5,0,0,0,6.2,15862,46,-2818,-3710,19.2,1597.8,17,0,12,11,1,0,0,7.2,19572,66,21.1,1879.6,"[555, 40, 86, 523, 60, 68, 24, 267, 121, 145]","[555, 40, 86, 523, 60]","[68, 24, 267, 121, 145]",0.4932992594607951,0.5012457640992728,0.11705638222492154,0.10533454803117726
4465145737,1,14,0,1,8,9,0,0,0,7.2,18407,44,2450,216,23.2,1775.9,52,2,5,5,1,0,0,6.8,18191,60,17.4,1530.9,"[134, 58, 60, 40, 157, 98, 517, 81, 350, 30]","[134, 58, 60, 40, 157]","[98, 517, 81, 350, 30]",0.5101378313928403,0.49196220422436,0.138981678307521,0.14400242939568783
4517673973,1,49,1,1,8,10,1,0,1,6.6,18032,48,3618,1086,23.7,1859.0,13,3,2,1,0,0,0,6.6,16946,43,23.8,1497.2,"[497, 110, 64, 98, 268, 15, 92, 517, 111, 134]","[497, 110, 64, 98, 268]","[15, 92, 517, 111, 134]",0.49792946863609594,0.4830363558021622,0.11845328474541958,0.11150926207105982
4495913544,0,15,0,1,9,4,0,1,0,6.4,16518,52,-645,-2890,17.2,1674.9,15,4,9,7,1,0,0,7.0,19408,48,20.2,1739.4,"[245, 91, 67, 111, 202, 44, 235, 203, 26, 58]","[245, 91, 67, 111, 202]","[44, 235, 203, 26, 58]",0.5007172036536318,0.5047943546839859,0.10409960522320075,0.08855147282113576
4524572866,1,21,5,1,7,8,0,0,0,7.2,18785,47,3307,1705,20.7,1731.4,18,1,2,3,1,1,0,7.0,17080,48,19.5,1400.7,"[164, 142, 20, 523, 267, 223, 64, 57, 115, 235]","[164, 142, 20, 523, 267]","[223, 64, 57, 115, 235]",0.5093946398376669,0.5038381988518289,0.08504909403785808,0.12031582143941695
4521092176,1,29,3,0,11,12,0,1,0,6.8,17893,44,2457,255,21.1,1898.3,34,5,12,10,1,0,0,7.0,17638,42,17.5,1652.6,"[64, 75, 157, 412, 142, 432, 110, 114, 134, 154]","[64, 75, 157, 412, 142]","[432, 110, 114, 134, 154]",0.4933276504939467,0.5094554496595987,0.13541856463204777,0.12398015993521613
4524338050,0,12,2,1,6,6,0,0,0,6.4,16171,48,-852,-2912,19.9,1632.5,14,0,9,4,1,0,0,7.2,19083,71,20.3,1717.7,"[60, 18, 134, 429, 555, 201, 55, 236, 62, 104]","[60, 18, 134, 429, 555]","[201, 55, 236, 62, 104]",0.49289710492309463,0.5122865225094151,0.13782771535580524,0.09381516347808483
4523735052,0,15,2,0,3,2,0,0,0,6.6,16879,44,-2153,-2381,20.5,1447.8,88,0,8,8,1,1,0,7.2,19260,52,21.5,1663.1,"[21, 101, 240, 60, 39, 3, 77, 143, 117, 110]","[21, 101, 240, 60, 39]","[3, 77, 143, 117, 110]",0.4999893782506068,0.5016715898295983,0.1263083308027128,0.05972264399230691
4516510079,0,33,2,0,2,2,1,0,0,6.6,16884,59,-3938,-2767,20.1,1409.9,18,1,11,8,0,0,0,7.2,19651,53,21.8,1803.7,"[76, 103, 267, 51, 150, 32, 163, 111, 58, 38]","[76, 103, 267, 51, 150]","[32, 163, 111, 58, 38]",0.5220908621055971,0.49409708328506774,0.04488308533252354,0.08093936633262475
4524907104,0,35,2,0,4,6,1,1,0,7.0,18544,58,-449,-83,21.8,1623.4,19,1,7,5,0,0,0,7.2,18627,60,20.2,1668.3,"[432, 145, 84, 8, 2, 37, 81, 113, 114, 517]","[432, 145, 84, 8, 2]","[37, 81, 113, 114, 517]",0.4918433163614644,0.497076081311741,0.11942504302054864,0.11262273509464522
4457745439,0,10,4,0,7,5,1,0,0,7.2,18922,72,273,1428,20.5,1789.2,43,1,11,14,0,0,0,6.8,17494,31,19.1,1761.9,"[30, 119, 14, 157, 40, 412, 64, 22, 55, 98]","[30, 119, 14, 157, 40]","[412, 64, 22, 55, 98]",0.5090375572353174,0.5106827583091809,0.09021155987448122,0.1357424840570908
4445240846,0,16,2,0,7,6,1,0,0,6.8,17968,43,0,845,23.0,1630.4,15,3,5,8,0,0,0,6.6,17123,44,23.4,1630.4,"[113, 134, 39, 523, 412, 18, 41, 57, 429, 154]","[113, 134, 39, 523, 412]","[18, 41, 57, 429, 154]",0.48219370471967615,0.49181932436943276,0.14916489523231097,0.0889766170665047
4508349018,1,15,1,0,8,10,0,1,0,6.8,17007,51,-1198,-768,20.1,1668.8,18,4,10,14,1,0,0,7.2,17775,49,20.9,1788.6,"[161, 45, 110, 421, 114, 517, 412, 57, 113, 157]","[161, 45, 110, 421, 114]","[517, 412, 57, 113, 157]",0.5102749719065932,0.48735520573336666,0.08314606741573034,0.12507338799473633
4512263036,1,21,17,1,11,14,1,1,0,6.8,17315,51,3536,1244,20.1,1889.4,46,5,6,5,0,0,0,6.6,16071,36,18.7,1535.8,"[2, 4, 110, 117, 203, 235, 268, 875, 48, 420]","[2, 4, 110, 117, 203]","[235, 268, 875, 48, 420]",0.510719515547871,0.4970068622054519,0.08150622532645005,0.10069845126024904
4494430397,0,32,3,1,5,3,0,0,0,6.8,16587,36,-1632,-1461,20.0,1576.1,13,7,9,7,0,0,0,7.0,18048,28,21.2,1739.3,"[54, 76, 145, 40, 58, 131, 246, 107, 37, 39]","[54, 76, 145, 40, 58]","[131, 246, 107, 37, 39]",0.5033981934650339,0.5175156036729172,0.10569895738435064,0.07565543071161049
4524898178,0,11,2,0,4,4,0,0,0,6.8,17417,52,-3472,-2256,20.7,1502.8,19,1,10,5,1,0,0,7.4,19673,52,23.0,1850.0,"[154, 60, 51, 57, 517, 245, 875, 43, 119, 105]","[154, 60, 51, 57, 517]","[245, 875, 43, 119, 105]",0.4970380293869625,0.5033049607397564,0.10725781961737017,0.12562000202449639
4487058187,1,16,4,1,9,9,1,0,0,7.2,19459,46,3497,3543,23.2,1723.9,16,1,1,2,0,0,0,6.4,15916,53,22.3,1374.2,"[421, 112, 40, 114, 202, 412, 81, 517, 39, 518]","[421, 112, 40, 114, 202]","[412, 81, 517, 39, 518]",0.5139057520071738,0.4705304494947672,0.0790565846745622,0.158072679420994
4514719397,0,16,0,0,1,1,0,0,0,6.8,17487,49,-2489,-1271,23.4,1418.1,18,1,5,7,0,0,0,7.0,18758,49,25.3,1667.0,"[412, 69, 67, 115, 64, 875, 21, 517, 99, 157]","[412, 69, 67, 115, 64]","[875, 21, 517, 99, 157]",0.5063550065549229,0.4917889453876195,0.1464115801194453,0.15313290818908798
4524953398,0,15,2,1,5,3,0,0,0,6.6,16910,65,-4197,-2772,19.0,1555.7,21,0,13,20,1,0,0,7.2,19682,46,22.8,1975.4,"[141, 350, 119, 69, 517, 13, 145, 111, 121, 57]","[141, 350, 119, 69, 517]","[13, 145, 111, 121, 57]",0.50225908510046,0.4801854380340327,0.10067820629618382,0.11742079157809496
4522097208,0,15,2,1,6,7,1,0,0,6.4,16652,42,841,-1456,21.8,1606.7,18,5,3,1,0,0,0,7.0,18108,53,24.6,1522.6,"[517, 240, 497, 157, 69, 44, 122, 107, 236, 45]","[517, 240, 497, 157, 69]","[44, 122, 107, 236, 45]",0.5041588760124973,0.4996418847790691,0.10549650774369876,0.07531126632250228
4520686446,0,15,4,0,6,10,1,0,0,6.6,17424,45,742,-654,21.6,1638.6,19,2,4,3,0,0,0,6.8,18078,37,25.5,1564.4,"[21, 4, 64, 111, 131, 517, 39, 161, 555, 523]","[21, 4, 64, 111, 131]","[517, 39, 161, 555, 523]",0.4961525234326234,0.4711964572079574,0.15564328373317135,0.11501164085433749
4450814847,0,16,3,1,9,8,0,0,0,7.6,20432,56,3087,2543,21.0,1799.7,40,2,3,4,1,0,0,7.2,17889,60,22.5,1491.0,"[555, 235, 62, 64, 82, 161, 81, 432, 58, 28]","[555, 235, 62, 64, 82]","[161, 81, 432, 58, 28]",0.49660860384448224,0.5053823496904106,0.13987245672638932,0.12140904949893713
4523456850,0,14,2,0,5,3,0,0,1,6.6,16916,36,-2066,3,19.9,1596.1,12,1,11,14,1,0,0,6.8,16913,56,20.0,1802.7,"[40, 28, 84, 21, 58, 44, 104, 518, 117, 67]","[40, 28, 84, 21, 58]","[44, 104, 518, 117, 67]",0.5000123189747487,0.5049626131507614,0.11505213078246786,0.07332725984411377
4448491393,0,19,3,0,0,0,0,0,0,6.8,16282,47,-3275,-3254,20.7,1339.5,20,3,6,5,0,0,0,7.2,19536,40,25.7,1667.0,"[16, 142, 145, 41, 164, 8, 246, 79, 429, 412]","[16, 142, 145, 41, 164]","[8, 246, 79, 429, 412]",0.4906754045980793,0.5072810127814792,0.08602085231298714,0.1326450045551169
4522600992,0,18,4,0,5,3,0,1,0,7.2,18886,51,1337,885,24.9,1704.8,15,1,5,4,0,0,0,7.0,18001,64,19.9,1571.1,"[120, 26, 429, 150, 555, 82, 53, 117, 30, 18]","[120, 26, 429, 150, 555]","[82, 53, 117, 30, 18]",0.5010845742602783,0.49404152269141816,0.07741674258528192,0.07976515841684381
4458543967,1,14,2,1,8,14,1,0,0,6.6,17168,59,1258,-124,19.4,1692.4,13,0,4,5,0,0,0,6.8,17292,52,22.0,1566.6,"[44, 20, 4, 81, 62, 110, 67, 114, 203, 115]","[44, 20, 4, 81, 62]","[110, 67, 114, 203, 115]",0.5292103281335607,0.5027984298894215,0.1076019840064784,0.07727502783682558
4445189250,0,19,2,1,2,1,1,0,0,7.0,17656,44,-1186,-892,24.2,1490.2,14,4,5,6,0,0,0,7.0,18548,47,21.5,1608.8,"[43, 64, 142, 523, 150, 50, 236, 107, 122, 90]","[43, 64, 142, 523, 150]","[50, 236, 107, 122, 90]",0.4914348378220915,0.49650482314045413,0.11446502682457738,0.06126126126126126
4455545387,0,14,1,0,3,4,0,0,0,6.6,16688,64,-5295,-3863,18.4,1434.1,18,3,11,10,1,0,0,7.6,20551,64,26.0,1963.6,"[53, 131, 102, 81, 121, 122, 141, 7, 412, 21]","[53, 131, 102, 81, 121]","[122, 141, 7, 412, 21]",0.49778386167933436,0.4996237829364965,0.112278570705537,0.1325032898066606
4512309053,0,19,3,0,10,7,0,0,0,7.2,18275,44,2086,1202,22.9,1798.4,16,5,7,5,0,0,0,6.8,17073,39,18.9,1589.8,"[875, 497, 498, 42, 64, 91, 245, 35, 75, 523]","[875, 497, 498, 42, 64]","[91, 245, 35, 75, 523]",0.49925689223549874,0.4947987524830434,0.13110638728616258,0.09413908290312785
4524922890,0,43,3,0,5,7,0,0,0,6.8,17285,35,-3909,-1904,20.2,1589.3,17,5,12,13,0,1,0,7.2,19189,35,22.8,1980.2,"[517, 14, 81, 432, 64, 62, 236, 157, 350, 60]","[517, 14, 81, 432, 64]","[62, 236, 157, 350, 60]",0.4901823083043803,0.5017498344391218,0.16576576576576577,0.12918311569996963
4520572542,1,18,3,0,5,10,1,0,0,6.6,16397,54,-732,-813,20.8,1613.8,17,0,5,4,0,1,1,6.8,17210,40,21.8,1687.0,"[412, 58, 245, 142, 21, 59, 107, 61, 110, 43]","[412, 58, 245, 142, 21]","[59, 107, 61, 110, 43]",0.5079934386051319,0.4984348956390393,0.17242635894321287,0.08640550663022573
4466130719,0,15,2,0,6,9,1,1,0,6.8,17559,49,1481,528,22.4,1626.0,15,3,2,5,0,0,0,6.6,17031,64,19.5,1477.9,"[84, 64, 57, 523, 412, 44, 11, 350, 62, 21]","[84, 64, 57, 523, 412]","[44, 11, 350, 62, 21]",0.48339884416549755,0.4982853732490061,0.15951007186962243,0.11511286567466343
